Observation,Slice#,Num Data,Date,Min Long,Max Long,Mean Radial Res,Mean Angular Res,Mean Phase,Mean Emission,Incidence,Normal EW Mean,Normal EW Std,Normal EW139900 Mean,Normal EW139905 Mean,Normal EW139910 Mean,Normal EW139915 Mean,Normal EW139920 Mean,Normal EW139925 Mean,Normal EW139930 Mean,Normal EW139935 Mean,Normal EW139940 Mean,Normal EW139945 Mean,Normal EW139950 Mean,Normal EW139955 Mean,Normal EW139960 Mean,Normal EW139965 Mean,Normal EW139970 Mean,Normal EW139975 Mean,Normal EW139980 Mean,Normal EW139985 Mean,Normal EW139990 Mean,Normal EW139995 Mean,Normal EW140000 Mean,Normal EW140005 Mean,Normal EW140010 Mean,Normal EW140015 Mean,Normal EW140020 Mean,Normal EW140025 Mean,Normal EW140030 Mean,Normal EW140035 Mean,Normal EW140040 Mean,Normal EW140045 Mean,Normal EW140050 Mean,Normal EW140055 Mean,Normal EW140060 Mean,Normal EW140065 Mean,Normal EW140070 Mean,Normal EW140075 Mean,Normal EW140080 Mean,Normal EW140085 Mean,Normal EW140090 Mean,Normal EW140095 Mean,Normal EW140100 Mean,Normal EW140105 Mean,Normal EW140110 Mean,Normal EW140115 Mean,Normal EW140120 Mean,Normal EW140125 Mean,Normal EW140130 Mean,Normal EW140135 Mean,Normal EW140140 Mean,Normal EW140145 Mean
ISS_039RF_FMOVIE001_VIMS,11280,1,2007-02-27T11:43:27,225.6,225.6,10.199923,0.0,103.30011,144.71576,76.43975463,1.52986341,0.0,0.00086875,0.00086771,0.00085154,0.000878,0.00085732,0.00085817,0.00121298,0.00121383,0.00121841,0.00121967,0.00139106,0.00141086,0.00157852,0.00162108,0.00173421,0.00176314,0.00166868,0.00162868,0.00160665,0.00159893,0.00194326,0.00217309,0.0026079,0.00304271,0.00314697,0.00325123,0.00335931,0.00352101,0.00363925,0.00381617,0.00382084,0.00383061,0.00381052,0.00372763,0.00380059,0.00408988,0.00409075,0.00409177,0.0040645,0.00381226,0.00381311,0.0028812,0.00288205,0.00288221,0.00288306,0.00338662,0.00344333,0.00431637,0.00453527,0.00482617
ISS_039RF_FMOVIE001_VIMS,11281,1,2007-02-27T11:43:27,225.62,225.62,10.199776,0.0,103.300156,144.7171,76.43975463,1.51295406,0.0,0.00086258,0.00083737,0.0008382,0.00086539,0.00086914,0.00101943,0.00103749,0.00117925,0.00121531,0.00135957,0.00139625,0.00154195,0.00160487,0.00161002,0.0016127,0.00162447,0.0016326,0.00161463,0.00159666,0.00168991,0.00178315,0.00221738,0.00284226,0.00303022,0.00331176,0.00336941,0.00350284,0.00351702,0.00354901,0.00355984,0.00360064,0.00361392,0.00372682,0.00375847,0.00403669,0.00403752,0.00428144,0.00426353,0.00382617,0.003827,0.00335961,0.00330841,0.00271075,0.00264508,0.00301784,0.00311165,0.00393957,0.00429486,0.00467475,0.00483804
ISS_039RF_FMOVIE001_VIMS,11282,1,2007-02-27T11:43:27,225.64,225.64,10.199628,0.0,103.30022,144.71843,76.43975463,1.51934649,0.0,0.00086019,0.00086332,0.00087049,0.00087286,0.00085973,0.00085702,0.00109722,0.00120347,0.00121101,0.00121384,0.00144156,0.00159362,0.00170158,0.00180954,0.00178578,0.00176202,0.0016999,0.00160633,0.00160504,0.00160271,0.00183952,0.00239105,0.00259146,0.00289155,0.00295106,0.00326082,0.00328873,0.00353381,0.00352496,0.00343929,0.00344005,0.00374583,0.00374659,0.0038037,0.00380446,0.00444418,0.00451594,0.00413469,0.00410752,0.00352498,0.00334726,0.00297986,0.00282283,0.00300898,0.0030892,0.00366949,0.0040566,0.00442343,0.00466825,0.00487887
ISS_039RF_FMOVIE001_VIMS,11283,1,2007-02-27T11:43:27,225.66,225.66,10.199481,0.0,103.30026,144.71979,76.43975463,1.55593399,0.0,0.00086799,0.00087309,0.00087576,0.00089065,0.00089751,0.0009836,0.00104128,0.00112942,0.00121757,0.00130367,0.00138978,0.00153267,0.00174658,0.00171385,0.00166432,0.00159298,0.0014254,0.00141818,0.00140021,0.00152374,0.00201535,0.00210395,0.00289461,0.00291742,0.00311597,0.00327886,0.00332924,0.00333008,0.00326429,0.00326513,0.00373107,0.00378358,0.00374462,0.00374104,0.00398438,0.00404584,0.00419053,0.00425301,0.00374718,0.00353088,0.00313608,0.00287405,0.00275461,0.00267526,0.00324063,0.003806,0.0043028,0.00479961,0.00493657,0.00514158
ISS_039RF_FMOVIE001_VIMS,11284,1,2007-02-27T11:43:27,225.68,225.68,10.199333,0.0,103.30032,144.72113,76.43975463,1.5973726,0.0,0.00095412,0.00101037,0.00094412,0.00087786,0.00096856,0.00105927,0.00113312,0.00124347,0.00129765,0.0013785,0.0014569,0.00162752,0.00166752,0.00179888,0.00180172,0.00181053,0.0017695,0.00139344,0.00143456,0.00179782,0.00179866,0.00259382,0.00259467,0.00331102,0.00331187,0.00324132,0.00323424,0.00345812,0.00351656,0.00374924,0.00380804,0.00378785,0.00377969,0.0039697,0.00405162,0.00402848,0.00401334,0.00405199,0.00407804,0.00368185,0.00328566,0.00294332,0.00260099,0.00292558,0.00330925,0.00369738,0.00460191,0.00476278,0.00513703,0.00512798
ISS_039RF_FMOVIE001_VIMS,11285,1,2007-02-27T11:43:27,225.7,225.7,10.199186,0.0,103.30037,144.72246,76.43975463,1.60841044,0.0,0.00087386,0.00094123,0.00104185,0.00096666,0.00085344,0.00096211,0.00121454,0.0012207,0.00123393,0.00126586,0.00139101,0.00143194,0.00179344,0.00177511,0.00161598,0.00161684,0.00164044,0.00164129,0.0018104,0.00181126,0.00217809,0.00221961,0.00298818,0.00307434,0.00321251,0.0032477,0.0032928,0.00331261,0.00365744,0.00362931,0.00349923,0.00349119,0.00380437,0.00401344,0.00404792,0.0040824,0.0040764,0.0040704,0.00378647,0.00336015,0.00316058,0.00269378,0.00274412,0.00286041,0.00311224,0.0043126,0.00441687,0.00474445,0.00477792,0.00507233
ISS_039RF_FMOVIE001_VIMS,11286,1,2007-02-27T11:43:27,225.72,225.72,10.1990385,0.0,103.300415,144.72379,76.43975463,1.62444518,0.0,0.00086572,0.00087367,0.00090871,0.00104639,0.0010417,0.00102049,0.00103968,0.00120591,0.00124837,0.00162399,0.0016248,0.00160261,0.00160343,0.00178262,0.00178344,0.00160346,0.00139936,0.00158108,0.00162713,0.00195011,0.00203146,0.00261241,0.00286186,0.00302704,0.0030983,0.003354,0.00352474,0.00355828,0.00358091,0.00357122,0.00356153,0.00366979,0.00383026,0.0039143,0.00403996,0.00411859,0.00430097,0.00408526,0.00358085,0.00343877,0.002868,0.00286625,0.00285679,0.00294859,0.00376824,0.00376905,0.00486831,0.00508243,0.00513247,0.00513329
ISS_039RF_FMOVIE001_VIMS,11287,1,2007-02-27T11:43:27,225.74,225.74,10.198892,0.0,103.300476,144.72514,76.43975463,1.6476892,0.0,0.00085518,0.00087518,0.00091029,0.00089327,0.00104367,0.00104454,0.00123582,0.00123669,0.00140144,0.0014023,0.00140918,0.00141071,0.00171115,0.00178691,0.00164883,0.00161496,0.00147832,0.00143974,0.00172928,0.00177873,0.00216356,0.0024204,0.00280768,0.00306616,0.00327983,0.0034935,0.00350458,0.00352077,0.00350523,0.00348149,0.00356566,0.00376091,0.00386949,0.00410109,0.00407547,0.00405273,0.00399029,0.00373794,0.00367534,0.003105,0.00310587,0.00262882,0.00262969,0.0032891,0.00328997,0.0046355,0.00478577,0.00553159,0.00561522,0.00518665
ISS_039RF_FMOVIE001_VIMS,11288,1,2007-02-27T11:43:27,225.76,225.76,10.198745,0.0,103.30053,144.7265,76.43975463,1.66088033,0.0,0.00086836,0.00086261,0.00086347,0.00088623,0.00088309,0.00102839,0.00104578,0.00135092,0.00142785,0.0014184,0.00141669,0.00153994,0.00159326,0.00161359,0.0016228,0.0016106,0.00160276,0.00161046,0.00161817,0.00200371,0.00307099,0.00306673,0.0030599,0.00306941,0.00308323,0.00320836,0.00349919,0.00356943,0.00373217,0.00375008,0.00381913,0.00384603,0.00408123,0.00410409,0.00430299,0.0042379,0.00401151,0.00401237,0.00307247,0.00307334,0.00268721,0.00264507,0.00286207,0.00291697,0.00401358,0.00428838,0.00491448,0.00518329,0.00514567,0.00513004
ISS_039RF_FMOVIE001_VIMS,11289,1,2007-02-27T11:43:27,225.78,225.78,10.198599,0.0,103.300575,144.72781,76.43975463,1.65210017,0.0,0.00083258,0.00084715,0.00099515,0.00103279,0.00105317,0.00106239,0.00117662,0.00123484,0.00134264,0.0014148,0.00140284,0.00139515,0.00152631,0.00165746,0.00163039,0.00160331,0.00152207,0.00139978,0.0015129,0.00177571,0.00204336,0.00266673,0.00296522,0.00327917,0.00329227,0.0033421,0.00333986,0.00331278,0.00335682,0.00374622,0.00374708,0.00382978,0.00383064,0.00405684,0.00408275,0.00407629,0.00407634,0.00355436,0.00333621,0.00281094,0.00268027,0.00283326,0.00289932,0.0037644,0.00413565,0.00470389,0.005083,0.00508885,0.00509469,0.00497027
ISS_039RF_FMOVIE001_VIMS,11290,1,2007-02-27T11:43:27,225.8,225.8,10.198454,0.0,103.30063,144.72917,76.43975463,1.70496205,0.0,0.00085985,0.00086436,0.00086677,0.00086977,0.00087205,0.00097889,0.00105041,0.00113195,0.00129062,0.00140487,0.00140229,0.00150019,0.0016466,0.00163159,0.00159544,0.00153912,0.00140659,0.00148122,0.00177718,0.00189999,0.00238871,0.00247641,0.00325889,0.00325974,0.00310819,0.00308597,0.00335634,0.00335719,0.00352697,0.00354659,0.00377696,0.00380331,0.00404057,0.00410052,0.0041963,0.00422088,0.00389902,0.00376156,0.00321932,0.00287386,0.00275084,0.00265334,0.00299842,0.00334351,0.00417292,0.00500233,0.00503937,0.00509451,0.00511252,0.00513911
ISS_039RF_FMOVIE001_VIMS,11291,1,2007-02-27T11:43:27,225.82,225.82,10.198308,0.0,103.30067,144.73051,76.43975463,1.74741521,0.0,0.00086081,0.00086185,0.00085643,0.00085101,0.00092532,0.00103636,0.00111497,0.00123246,0.00127796,0.00138299,0.00143471,0.00163704,0.00163224,0.0016105,0.00161201,0.00161882,0.00161798,0.00160372,0.00160456,0.00215479,0.00215564,0.00285206,0.0028529,0.00308175,0.00310793,0.00323733,0.00346827,0.00349773,0.00350023,0.0035427,0.00356139,0.00388375,0.00402239,0.00412359,0.00419133,0.00393998,0.00377269,0.00342185,0.003071,0.00294306,0.00275075,0.00295394,0.00325831,0.00366422,0.00461022,0.00485101,0.00541173,0.00541101,0.00540559,0.00534216
ISS_039RF_FMOVIE001_VIMS,11292,1,2007-02-27T11:43:27,225.84,225.84,10.198162,0.0,103.30072,144.73186,76.43975463,1.75406076,0.0,0.00087102,0.00086976,0.0008658,0.000866,0.00086544,0.00089892,0.00103057,0.00110124,0.00138165,0.0013832,0.00139105,0.00139181,0.00158627,0.00161846,0.00159863,0.00159938,0.00140989,0.00138951,0.00173267,0.00177148,0.0024596,0.0026322,0.00297757,0.00306448,0.00338261,0.00351938,0.00340062,0.00332171,0.00345884,0.00349861,0.00366304,0.00382748,0.00394675,0.00406603,0.00404386,0.00401022,0.0037371,0.00332703,0.00312221,0.00264327,0.00264186,0.00263394,0.00292161,0.00415115,0.00438196,0.00535769,0.0053651,0.00542572,0.00542648,0.00507122
ISS_039RF_FMOVIE001_VIMS,11293,1,2007-02-27T11:43:27,225.86,225.86,10.198017,0.0,103.30076,144.7332,76.43975463,1.75841083,0.0,0.00084367,0.00086377,0.00086459,0.00086643,0.00088455,0.00104211,0.0010428,0.00123425,0.00123494,0.00134369,0.00134438,0.00157887,0.00160554,0.00141713,0.00137035,0.00139747,0.00140496,0.00164194,0.0017439,0.00221035,0.00241065,0.00280213,0.00306335,0.00319361,0.00328067,0.00327983,0.00327898,0.0033767,0.00352292,0.00361479,0.00377419,0.00387128,0.0040841,0.00407699,0.0040595,0.00395331,0.00352645,0.00338947,0.00283948,0.00281922,0.00263142,0.00263211,0.00350991,0.0035106,0.00480436,0.0048173,0.00532844,0.0053838,0.00503452,0.00499632
ISS_039RF_FMOVIE001_VIMS,11294,1,2007-02-27T11:43:27,225.88,225.88,10.197873,0.0,103.30082,144.73454,76.43975463,1.76846971,0.0,0.00087772,0.00079533,0.00085711,0.00085796,0.0010391,0.00105998,0.00122097,0.00123962,0.00134934,0.00137741,0.00153831,0.00160775,0.00161599,0.00162,0.00148715,0.00139886,0.00140011,0.00139201,0.00170077,0.00200953,0.00243524,0.00286095,0.00304265,0.00331478,0.0033045,0.00327939,0.00336894,0.00357676,0.00362852,0.00383304,0.00388446,0.00408758,0.00403662,0.0041009,0.00406999,0.00378501,0.00378586,0.00289074,0.00289159,0.00271966,0.00270131,0.00309044,0.00313443,0.00429387,0.00458437,0.00536353,0.00555895,0.005245,0.00509237,0.00494302
ISS_039RF_FMOVIE001_VIMS,11295,1,2007-02-27T11:43:27,225.9,225.9,10.197728,0.0,103.30086,144.73589,76.43975463,1.76404917,0.0,0.00088368,0.00087602,0.00087475,0.00094521,0.00105562,0.00117252,0.00122311,0.0013564,0.00141402,0.00139765,0.00138703,0.00139338,0.00139973,0.00139197,0.00138421,0.00138675,0.00139014,0.00156179,0.00182113,0.00206011,0.00256835,0.00272057,0.00307461,0.00311632,0.00328061,0.00328328,0.00330047,0.00332152,0.00350408,0.00350494,0.00409396,0.00409482,0.00402287,0.00402372,0.00405432,0.00404268,0.00332081,0.00314098,0.00277572,0.00268505,0.0028165,0.00287332,0.00378042,0.00416967,0.00474326,0.00512594,0.00526713,0.00536154,0.00521198,0.00508025
ISS_039RF_FMOVIE001_VIMS,11296,1,2007-02-27T11:43:27,225.92,225.92,10.197583,0.0,103.30092,144.73723,76.43975463,1.74958479,0.0,0.0007701,0.00072136,0.00081835,0.00088331,0.00099004,0.00111868,0.00121525,0.00122605,0.00129892,0.00140778,0.00140023,0.00138844,0.00145115,0.00159627,0.00160847,0.00163572,0.00163283,0.00161852,0.00170177,0.00203203,0.00213311,0.00285728,0.00285819,0.00334498,0.00334589,0.00336779,0.0033687,0.00353646,0.00355591,0.00379322,0.0038204,0.00400039,0.00404607,0.00407176,0.00408329,0.00371639,0.00340269,0.00294185,0.00267979,0.00268192,0.00268364,0.00322162,0.0037596,0.00457827,0.00539695,0.00537742,0.00534767,0.00526961,0.00508626,0.00511166
ISS_039RF_FMOVIE001_VIMS,11297,1,2007-02-27T11:43:27,225.94,225.94,10.19744,0.0,103.300964,144.73856,76.43975463,1.7446608,0.0,0.00086461,0.00087062,0.00087663,0.00094247,0.00104076,0.00109234,0.00121142,0.00127501,0.0014221,0.00142353,0.00142631,0.00146256,0.00160466,0.00158243,0.00137461,0.00140416,0.0016624,0.00166337,0.00201647,0.00201744,0.00277528,0.00286035,0.00326428,0.00310353,0.00325713,0.00329625,0.00346729,0.00351077,0.00369297,0.00377161,0.00396509,0.0040944,0.00410152,0.00410659,0.00393538,0.00376416,0.0034202,0.00307625,0.00276064,0.0024492,0.00281041,0.00335174,0.00385516,0.00502851,0.00510522,0.00540915,0.00539361,0.00532853,0.00528293,0.00486476
ISS_039RF_FMOVIE001_VIMS,11298,1,2007-02-27T11:43:27,225.96,225.96,10.197295,0.0,103.300995,144.73991,76.43975463,1.75135149,0.0,0.00087427,0.00086926,0.00090417,0.00104113,0.00107686,0.0012171,0.00122046,0.00124352,0.00126068,0.00143978,0.00156792,0.0016289,0.00162979,0.00141688,0.00139402,0.00139553,0.0013965,0.00169541,0.00177081,0.00229134,0.00242214,0.00282753,0.00300177,0.00321975,0.00331367,0.00337065,0.00356951,0.00357234,0.00357518,0.00378703,0.00399888,0.00408127,0.00420441,0.00415688,0.00408513,0.00378691,0.00308988,0.00294961,0.00262113,0.00270183,0.00307129,0.00323917,0.00455258,0.00465495,0.00556915,0.00557004,0.00507167,0.00507256,0.00506414,0.00506503
ISS_039RF_FMOVIE001_VIMS,11299,1,2007-02-27T11:43:27,225.98,225.98,10.197152,0.0,103.30105,144.74126,76.43975463,1.76975123,0.0,0.00087312,0.00087366,0.00087118,0.0008721,0.00088103,0.00088195,0.00123553,0.00123645,0.00138142,0.00139834,0.00159016,0.00162687,0.001453,0.00142215,0.00141395,0.00141096,0.0015815,0.00165512,0.00197521,0.00218891,0.00252645,0.002864,0.00296153,0.00305906,0.00315729,0.00330418,0.00329208,0.00352317,0.00351207,0.00348494,0.00371304,0.00424404,0.00422039,0.004123,0.00404184,0.00330399,0.00323965,0.00265319,0.00265411,0.00269493,0.00269585,0.00378844,0.00416121,0.00503584,0.00511613,0.00529676,0.00531765,0.00499886,0.00491985,0.00488315
ISS_039RF_FMOVIE001_VIMS,11300,1,2007-02-27T11:43:27,226.0,226.0,10.197007,0.0,103.30108,144.74258,76.43975463,1.77365181,0.0,0.00070387,0.00084826,0.00086506,0.00087003,0.00087191,0.00114924,0.00121921,0.00134165,0.00139462,0.0014162,0.00142594,0.00140944,0.00139873,0.00139269,0.00138529,0.00140614,0.00142699,0.00157411,0.00179437,0.00210297,0.00256545,0.00265895,0.00287598,0.00296234,0.0031627,0.00322992,0.00349622,0.00353021,0.00382932,0.00381773,0.00405211,0.00405296,0.00380334,0.00380419,0.00351908,0.00351993,0.00272573,0.00263824,0.00243237,0.00241025,0.00311289,0.00328919,0.0041713,0.00454984,0.00514357,0.00531784,0.00505806,0.00488516,0.00489636,0.00490411
ISS_039RF_FMOVIE001_VIMS,11301,1,2007-02-27T11:43:27,226.02,226.02,10.196865,0.0,103.30113,144.74394,76.43975463,1.78910475,0.0,0.00075564,0.00070758,0.00081929,0.00086764,0.00096374,0.00102808,0.00123932,0.00138041,0.00138969,0.00139897,0.00140147,0.00140481,0.00139625,0.001383,0.00138634,0.00137468,0.00138763,0.00180196,0.00191877,0.00238351,0.00244832,0.00302499,0.00302761,0.00304461,0.00304544,0.00334073,0.00334155,0.00355601,0.00355684,0.00379727,0.00382472,0.00408558,0.0041153,0.00387269,0.00381266,0.00315146,0.00286856,0.00259963,0.00248485,0.0027155,0.00286954,0.00371482,0.00427861,0.00479483,0.00531104,0.00542853,0.00524085,0.00515405,0.00513789,0.00503154
ISS_039RF_FMOVIE001_VIMS,11302,1,2007-02-27T11:43:27,226.04,226.04,10.196722,0.0,103.30117,144.74527,76.43975463,1.80762928,0.0,0.00087998,0.00087561,0.00087091,0.00093539,0.00103373,0.00110922,0.00122205,0.00122782,0.00124023,0.00128632,0.00139282,0.00139682,0.00141043,0.00140911,0.0013908,0.00139378,0.00141425,0.00141293,0.00213587,0.00213667,0.00287427,0.00287507,0.00309079,0.00311547,0.00309777,0.00309652,0.00342489,0.00350759,0.00352974,0.00353969,0.0039433,0.00411673,0.00410547,0.00381642,0.00338105,0.00311195,0.00287085,0.00262976,0.00273643,0.00289603,0.00336324,0.00406366,0.00437792,0.00511014,0.00518308,0.00535223,0.00528503,0.00501382,0.00505582,0.00503107
ISS_039RF_FMOVIE001_VIMS,11303,1,2007-02-27T11:43:27,226.06,226.06,10.19658,0.0,103.3012,144.74663,76.43975463,1.97338583,0.0,0.00075718,0.00086525,0.00086889,0.00087627,0.00094455,0.00122843,0.00122489,0.00118647,0.00122631,0.00157835,0.00157917,0.00139355,0.00139437,0.00139673,0.00139755,0.00140223,0.00140348,0.00174793,0.00183466,0.00247182,0.00263909,0.00292267,0.00304466,0.00322512,0.00330293,0.00330039,0.00329898,0.00361456,0.00382522,0.00394476,0.00406431,0.00412461,0.00421466,0.00386073,0.00332943,0.00302122,0.00240273,0.00241212,0.00243291,0.00271527,0.00384223,0.00407953,0.00502629,0.00505973,0.00535416,0.00535498,0.00526257,0.00526339,0.00524798,0.0052488
ISS_039RF_FMOVIE001_VIMS,11304,1,2007-02-27T11:43:27,226.08,226.08,10.196436,0.0,103.301254,144.74796,76.43975463,2.06772621,0.0,0.00087634,0.00087679,0.0008744,0.0008752,0.001068,0.00106881,0.0012576,0.00140056,0.00143461,0.00143911,0.00158977,0.00162804,0.00147908,0.00144245,0.00141371,0.00140185,0.00156429,0.00163437,0.00211655,0.00243827,0.00265788,0.00287749,0.00311665,0.00311861,0.00317983,0.00327126,0.00341247,0.00362389,0.00366919,0.00377381,0.00386377,0.0040726,0.00397768,0.00359556,0.00354136,0.00304708,0.00300798,0.00262571,0.00262652,0.00330144,0.00330225,0.00490087,0.00490168,0.00527797,0.0053205,0.00529727,0.00529541,0.0051075,0.00506113,0.00508303
ISS_039RF_FMOVIE001_VIMS,11305,1,2007-02-27T11:43:27,226.1,226.1,10.196294,0.0,103.30129,144.7493,76.43975463,2.06879272,0.0,0.00087816,0.00087143,0.00087146,0.00103812,0.00108044,0.00118633,0.00121345,0.00136179,0.00142586,0.00139084,0.00139142,0.00141998,0.00143931,0.00143858,0.00143786,0.00152313,0.0016084,0.00182946,0.00216062,0.0023501,0.00263389,0.00276662,0.00307517,0.00311862,0.00327776,0.00332589,0.0035158,0.00354168,0.00376768,0.00380847,0.00416865,0.00416951,0.0038326,0.00383346,0.00308786,0.00308873,0.00247091,0.00240303,0.00276789,0.00307053,0.00405317,0.00429948,0.00522473,0.00562176,0.00529471,0.00515505,0.00516461,0.00517128,0.0051396,0.00510792
ISS_039RF_FMOVIE001_VIMS,11306,1,2007-02-27T11:43:27,226.12,226.12,10.196152,0.0,103.30134,144.75066,76.43975463,2.02286946,0.0,0.00084384,0.0008979,0.00098926,0.00105051,0.00116405,0.00124009,0.00132533,0.00141057,0.0014277,0.00144483,0.00152401,0.00140249,0.00135378,0.00123874,0.00130121,0.00144556,0.00157397,0.0020845,0.00220933,0.00270557,0.00272413,0.00288287,0.00290438,0.00308961,0.00309065,0.0033364,0.00356055,0.00360206,0.0036076,0.00404894,0.0040989,0.00410476,0.004107,0.00331349,0.00311589,0.00253412,0.00228538,0.00254782,0.00272313,0.00324549,0.00359409,0.00460515,0.00507534,0.00523414,0.00539293,0.00517764,0.00485419,0.00487126,0.00489633,0.00493901
ISS_039RF_FMOVIE001_VIMS,11307,1,2007-02-27T11:43:27,226.14,226.14,10.196011,0.0,103.301384,144.75198,76.43975463,1.98231435,0.0,0.00088942,0.00088632,0.00088112,0.0009518,0.00105725,0.00112589,0.00128457,0.00132832,0.00142895,0.00143632,0.00146246,0.0014627,0.00145606,0.00142293,0.00141896,0.00142007,0.00182464,0.00182575,0.00221465,0.00221575,0.00283917,0.00290942,0.00302794,0.00304209,0.00327534,0.00333449,0.00350643,0.00358075,0.0040515,0.00413383,0.0040798,0.00404414,0.00376972,0.00358714,0.00312201,0.00265688,0.0025486,0.00244033,0.00279487,0.00332614,0.00379681,0.00489354,0.00501449,0.00513888,0.00518757,0.00537899,0.00527544,0.00485792,0.00485683,0.00483817
ISS_039RF_FMOVIE001_VIMS,11308,1,2007-02-27T11:43:27,226.16,226.16,10.195869,0.0,103.301414,144.75334,76.43975463,1.91859506,0.0,0.00074157,0.00089106,0.00092295,0.00104786,0.00106671,0.0012293,0.00123048,0.00123404,0.00123492,0.00139182,0.00139269,0.00137494,0.00137582,0.00123933,0.00122495,0.00156672,0.0016124,0.0020848,0.00220356,0.00265914,0.0028549,0.00302414,0.00309718,0.00320638,0.00327948,0.00341493,0.00355037,0.00365223,0.0037541,0.00388428,0.00404315,0.00396023,0.0038354,0.00353915,0.00284672,0.00271414,0.0024036,0.00250179,0.0028919,0.00300826,0.00404848,0.0041602,0.00515861,0.00515949,0.00510014,0.00524831,0.00483593,0.00483681,0.00472264,0.00471073
ISS_039RF_FMOVIE001_VIMS,11309,1,2007-02-27T11:36:47,226.18,226.18,10.216314,0.0,103.244095,144.56024,76.43975463,1.91951056,0.0,0.00082814,0.00086276,0.00100018,0.00101876,0.00118304,0.00118004,0.00115014,0.0011505,0.00152989,0.00153026,0.00151632,0.00151668,0.00139291,0.00137948,0.00139431,0.00139628,0.00181464,0.00194271,0.0022965,0.00238522,0.00266745,0.00278861,0.00292974,0.00299043,0.0031443,0.00324701,0.00350068,0.00375435,0.00386056,0.00396677,0.00404922,0.00417272,0.0037989,0.00323799,0.00303323,0.00255495,0.00256539,0.00258928,0.00277704,0.00352697,0.0037651,0.00471649,0.00476189,0.00516753,0.00515509,0.00504024,0.00504061,0.00478775,0.00478811,0.00482454
ISS_039RF_FMOVIE001_VIMS,11310,1,2007-02-27T11:36:47,226.2,226.2,10.216141,0.0,103.24421,144.56158,76.43975463,1.95454053,0.0,0.00080174,0.00079304,0.00086773,0.00097967,0.00102939,0.00114515,0.00120649,0.00134938,0.00135635,0.00138368,0.00137639,0.00134665,0.0013479,0.0013577,0.00137351,0.00151435,0.00151453,0.00192022,0.00192414,0.00253112,0.002595,0.00296316,0.00300423,0.00318259,0.00322732,0.00345237,0.00350877,0.00348973,0.00348167,0.00378808,0.00391951,0.00382271,0.00375824,0.00329057,0.00297885,0.00267225,0.00236564,0.00247603,0.00258642,0.00331159,0.00422659,0.00465098,0.00528747,0.00522412,0.00507606,0.00501651,0.00477777,0.00477449,0.00476081,0.00476354
ISS_039RF_FMOVIE001_VIMS,11311,1,2007-02-27T11:36:47,226.22,226.22,10.215969,0.0,103.244316,144.56293,76.43975463,1.8586068,0.0,0.00064078,0.00088802,0.00099128,0.00099599,0.00099919,0.00108178,0.00116437,0.00125675,0.00134912,0.00135994,0.00137606,0.00138368,0.00140121,0.00139853,0.00139202,0.00142819,0.00157229,0.00168202,0.00212039,0.00216501,0.0025651,0.00270978,0.00308187,0.00308206,0.00347879,0.00347898,0.0032693,0.00326949,0.00373076,0.00378218,0.0039615,0.00398159,0.00338029,0.0032301,0.00273194,0.00260754,0.00242092,0.00234106,0.00289522,0.00326473,0.00419289,0.00477832,0.0047572,0.00503683,0.00489608,0.00475533,0.00476312,0.00477472,0.00485793,0.00498265
ISS_039RF_FMOVIE001_VIMS,11312,1,2007-02-27T11:36:47,226.24,226.24,10.215794,0.0,103.24443,144.56427,76.43975463,1.85627574,0.0,0.00079717,0.00079503,0.00096442,0.00101916,0.00113699,0.00114033,0.00129003,0.00135429,0.00137539,0.00138952,0.00136986,0.00135681,0.00126155,0.00116629,0.0013493,0.00153231,0.00169304,0.00193405,0.0022077,0.00261808,0.00262186,0.00263045,0.00280647,0.00321692,0.00327091,0.00350992,0.0035349,0.00375826,0.00377278,0.00390199,0.00390217,0.00352017,0.00352035,0.00303979,0.00303998,0.0024204,0.00235172,0.00273948,0.00278273,0.00393551,0.00422385,0.00492316,0.00509812,0.0050294,0.00500336,0.00481634,0.00473535,0.00476899,0.00479149,0.00491817
