Observation,Slice#,Num Data,Date,Min Long,Max Long,Mean Radial Res,Mean Angular Res,Mean Phase,Mean Emission,Incidence,Normal EW Mean,Normal EW Std,Normal EW139650 Mean,Normal EW139655 Mean,Normal EW139660 Mean,Normal EW139665 Mean,Normal EW139670 Mean,Normal EW139675 Mean,Normal EW139680 Mean,Normal EW139685 Mean,Normal EW139690 Mean,Normal EW139695 Mean,Normal EW139700 Mean,Normal EW139705 Mean,Normal EW139710 Mean,Normal EW139715 Mean,Normal EW139720 Mean,Normal EW139725 Mean,Normal EW139730 Mean,Normal EW139735 Mean,Normal EW139740 Mean,Normal EW139745 Mean,Normal EW139750 Mean,Normal EW139755 Mean,Normal EW139760 Mean,Normal EW139765 Mean,Normal EW139770 Mean,Normal EW139775 Mean,Normal EW139780 Mean,Normal EW139785 Mean,Normal EW139790 Mean,Normal EW139795 Mean,Normal EW139800 Mean,Normal EW139805 Mean,Normal EW139810 Mean,Normal EW139815 Mean,Normal EW139820 Mean,Normal EW139825 Mean,Normal EW139830 Mean,Normal EW139835 Mean,Normal EW139840 Mean,Normal EW139845 Mean,Normal EW139850 Mean,Normal EW139855 Mean,Normal EW139860 Mean,Normal EW139865 Mean,Normal EW139870 Mean,Normal EW139875 Mean,Normal EW139880 Mean,Normal EW139885 Mean,Normal EW139890 Mean,Normal EW139895 Mean,Normal EW139900 Mean,Normal EW139905 Mean,Normal EW139910 Mean,Normal EW139915 Mean,Normal EW139920 Mean,Normal EW139925 Mean,Normal EW139930 Mean,Normal EW139935 Mean,Normal EW139940 Mean,Normal EW139945 Mean,Normal EW139950 Mean,Normal EW139955 Mean,Normal EW139960 Mean,Normal EW139965 Mean,Normal EW139970 Mean,Normal EW139975 Mean,Normal EW139980 Mean,Normal EW139985 Mean,Normal EW139990 Mean,Normal EW139995 Mean,Normal EW140000 Mean,Normal EW140005 Mean,Normal EW140010 Mean,Normal EW140015 Mean,Normal EW140020 Mean,Normal EW140025 Mean,Normal EW140030 Mean,Normal EW140035 Mean,Normal EW140040 Mean,Normal EW140045 Mean,Normal EW140050 Mean,Normal EW140055 Mean,Normal EW140060 Mean,Normal EW140065 Mean,Normal EW140070 Mean,Normal EW140075 Mean,Normal EW140080 Mean,Normal EW140085 Mean,Normal EW140090 Mean,Normal EW140095 Mean,Normal EW140100 Mean,Normal EW140105 Mean,Normal EW140110 Mean,Normal EW140115 Mean,Normal EW140120 Mean,Normal EW140125 Mean,Normal EW140130 Mean
ISS_006RI_LPHRLFMOV001_PRIME,9497,1,2005-04-13T12:05:04,189.94,189.94,6.447254,0.0,34.13092,83.37343,67.9820476,0.45949817,0.0,4e-07,5.31e-06,1.105e-05,7.58e-06,6.97e-06,5.29e-06,3.35e-06,8.53e-06,3.74e-06,3.85e-06,7.84e-06,1.862e-05,1.822e-05,1.137e-05,6.78e-06,6.69e-06,1.34e-05,1.611e-05,1.563e-05,1.442e-05,1.561e-05,3.894e-05,6.257e-05,6.343e-05,5.796e-05,5.975e-05,9.952e-05,0.00011705,0.0001174,0.00011384,0.00011496,0.00011622,0.00011684,0.00011542,0.00012515,0.00011616,0.00011203,0.00012395,0.00015167,0.00015175,0.00015446,0.00015774,0.00016013,0.00021125,0.00021253,0.00021075,0.0002135,0.00021887,0.00021863,0.0002209,0.00022928,0.00027224,0.00027778,0.00026554,0.00027278,0.00027856,0.0002747,0.00028249,0.00029852,0.00032318,0.00033126,0.00032165,0.00034881,0.00038762,0.00042461,0.00042761,0.00042819,0.00045825,0.00054039,0.00055227,0.00058348,0.00063926,0.00070775,0.00075144,0.00080828,0.00085203,0.0008974,0.00096072,0.00095573,0.0009263,0.00090081,0.00088746,0.00089874,0.00085114,0.00080968,0.00078267,0.0007924,0.00078897,0.00074729,0.00074148,0.0007922,0.00084271,0.00086386,0.00088835,0.00091868,0.00098311,0.00115248
ISS_006RI_LPHRLFMOV001_PRIME,9498,1,2005-04-13T12:05:04,189.96,189.96,6.4471054,0.0,34.13077,83.37313,67.9820476,0.46590852,0.0,6.1e-07,6e-07,1.74e-06,6.13e-06,3.26e-06,1.94e-06,4.14e-06,1.322e-05,5.088e-05,5.325e-05,5.342e-05,6.269e-05,4.77e-05,5.105e-05,5.885e-05,6.169e-05,5.601e-05,4.699e-05,4.497e-05,5.336e-05,6.857e-05,6.2e-05,6.307e-05,6.7e-05,7.025e-05,5.455e-05,8.58e-05,0.00010846,0.00011002,0.00011332,0.00010946,0.00010612,0.00010505,0.00011811,0.00012165,0.00011702,0.0001145,0.0001265,0.00015022,0.00016164,0.0001664,0.0001731,0.00016829,0.00020244,0.00021594,0.00021659,0.00022312,0.00020983,0.00021272,0.00021496,0.00021341,0.00027301,0.00026453,0.00026551,0.00027453,0.00029322,0.00027963,0.00028774,0.00030168,0.0003114,0.00032679,0.00033708,0.00035148,0.00037177,0.00042987,0.00042823,0.00043321,0.00046284,0.00055982,0.00055394,0.00057838,0.00063222,0.00072212,0.00077817,0.00082777,0.00086532,0.00089548,0.00094665,0.00094595,0.00092609,0.00090544,0.00090157,0.00090369,0.00086568,0.0008225,0.0007824,0.00078973,0.00077368,0.00077821,0.00078879,0.0007985,0.00077579,0.00078827,0.00081848,0.00086568,0.0009678,0.00106708
ISS_006RI_LPHRLFMOV001_PRIME,9499,1,2005-04-13T12:05:04,189.98,189.98,6.447017,0.0,34.130627,83.372826,67.9820476,0.46982706,0.0,4.638e-05,4.061e-05,4.709e-05,4.216e-05,3.951e-05,3.881e-05,3.95e-05,4.221e-05,4.847e-05,5.199e-05,4.27e-05,3.914e-05,4.396e-05,4.746e-05,4.864e-05,3.979e-05,5.563e-05,5.451e-05,4.981e-05,5.129e-05,5.271e-05,5.584e-05,5.912e-05,6.218e-05,6.879e-05,5.874e-05,7.575e-05,0.00010472,0.00010577,0.00010839,0.00010875,0.00010874,0.00010865,0.00012704,0.00011586,0.0001159,0.00012253,0.00011675,0.00015409,0.00016287,0.0001642,0.00016025,0.00016075,0.00018734,0.00020543,0.00020726,0.00021153,0.00021938,0.00022439,0.00022504,0.00022044,0.00025756,0.00026996,0.00027465,0.00027274,0.00029193,0.00028015,0.00027239,0.00027554,0.00033655,0.00033139,0.00033207,0.00034147,0.00037116,0.00042816,0.0004411,0.00044134,0.00043167,0.00053034,0.00054456,0.00057158,0.0006183,0.00071777,0.0007682,0.00082322,0.00086411,0.0008835,0.00096614,0.00095243,0.00092178,0.00088602,0.00089833,0.00092195,0.00088595,0.00083474,0.00079749,0.00078824,0.00077642,0.0007938,0.00078517,0.00078411,0.00080295,0.00079896,0.00079138,0.00079585,0.00089438,0.00098512
ISS_006RI_LPHRLFMOV001_PRIME,9500,1,2005-04-13T12:05:04,190.0,190.0,6.4469867,0.0,34.130486,83.37253,67.9820476,0.46231504,0.0,1.101e-05,1.206e-05,2.338e-05,2.813e-05,3.03e-05,2.998e-05,2.134e-05,2.596e-05,2.569e-05,2.259e-05,2.467e-05,2.203e-05,3.377e-05,3.853e-05,3.274e-05,3.874e-05,3.264e-05,3.196e-05,3.488e-05,3.489e-05,4.459e-05,4.641e-05,4.472e-05,4.037e-05,4.025e-05,3.98e-05,5.391e-05,8.795e-05,8.911e-05,8.731e-05,9.324e-05,0.00010306,0.00010085,9.67e-05,9.2e-05,9.291e-05,0.00010059,8.793e-05,0.00012401,0.00014172,0.00014449,0.00013899,0.00014395,0.000176,0.00020217,0.00018974,0.00020297,0.00020257,0.00019995,0.00019682,0.00019407,0.00023689,0.00025324,0.00025075,0.00025512,0.00025604,0.00025815,0.00025766,0.00025344,0.00030385,0.00031017,0.00031134,0.00031411,0.00035953,0.00040262,0.00041999,0.00042522,0.00041979,0.00051416,0.00053475,0.00055133,0.00057435,0.0006984,0.00074155,0.00077863,0.00081986,0.00087368,0.00091112,0.00094439,0.00094049,0.00088617,0.000917,0.00089524,0.00086202,0.000821,0.00077423,0.00076243,0.0007823,0.00079838,0.00077148,0.0007757,0.00077298,0.00077064,0.00077265,0.00076704,0.0008235,0.00094321
ISS_006RI_LPHRLFMOV001_PRIME,9501,1,2005-04-13T12:05:04,190.02,190.02,6.4470143,0.0,34.130344,83.37222,67.9820476,0.46286889,0.0,2.436e-05,2.416e-05,2.229e-05,2.244e-05,2.287e-05,2.214e-05,1.733e-05,2.085e-05,2.241e-05,1.98e-05,2.634e-05,2.434e-05,3.074e-05,4.081e-05,4.078e-05,3.135e-05,3.208e-05,3.596e-05,3.83e-05,4.482e-05,3.643e-05,3.88e-05,4.73e-05,4.307e-05,4.3e-05,4.309e-05,5.247e-05,8.956e-05,8.987e-05,9.334e-05,9.993e-05,9.082e-05,9.3e-05,9.658e-05,0.00010348,0.00011105,0.0001064,0.00011286,0.00012718,0.00014388,0.00015357,0.00014521,0.00014871,0.0001727,0.00020489,0.00019907,0.00019773,0.00019877,0.00020221,0.00020498,0.00022414,0.00024269,0.00025387,0.00025444,0.00025799,0.00026249,0.00026079,0.00025711,0.00027266,0.00029891,0.00031081,0.00031232,0.00032163,0.00037005,0.00040253,0.00041568,0.0004155,0.00042396,0.00050795,0.00052194,0.00053135,0.00059706,0.00068766,0.00073048,0.00076913,0.00080839,0.00087782,0.00092736,0.0009557,0.00096229,0.00089371,0.00086504,0.00087532,0.00087361,0.0008487,0.00079879,0.00078764,0.00077838,0.00077078,0.00076262,0.00077652,0.00077603,0.00069736,0.00066778,0.00071837,0.00081049,0.00091183
ISS_006RI_LPHRLFMOV001_PRIME,9502,1,2005-04-13T12:05:04,190.04,190.04,6.4470997,0.0,34.130203,83.37192,67.9820476,0.45958269,0.0,2.497e-05,2.254e-05,2.166e-05,2.24e-05,2.517e-05,2.135e-05,2.911e-05,3.103e-05,2.991e-05,2.55e-05,3.005e-05,3.798e-05,3.915e-05,3.038e-05,4.279e-05,3.394e-05,4.179e-05,4.938e-05,3.349e-05,3.966e-05,4.123e-05,4.149e-05,4.247e-05,4.451e-05,4.719e-05,4.842e-05,5.159e-05,8.922e-05,0.00010075,0.00010465,0.00010303,9.281e-05,0.0001078,0.00010894,0.00010521,9.715e-05,0.00010478,0.00010053,0.00011346,0.00013613,0.0001406,0.00014517,0.00015399,0.00016872,0.00019695,0.00020585,0.00020186,0.00019986,0.00019773,0.00019881,0.00019848,0.00022982,0.00025815,0.00024577,0.00025777,0.00025996,0.00026011,0.00025919,0.0002617,0.00030075,0.000315,0.0003126,0.00032434,0.00035525,0.00039453,0.00042341,0.00042173,0.00042039,0.00050784,0.00053912,0.00053626,0.00059543,0.00068601,0.0007387,0.00078286,0.00083934,0.00088184,0.00092441,0.00094417,0.00093147,0.00094492,0.00091609,0.00087718,0.00083803,0.00084384,0.0007938,0.00075701,0.0007278,0.00071667,0.00069542,0.00068252,0.00067345,0.00066851,0.0006715,0.00072386,0.00077015,0.00083521
ISS_006RI_LPHRLFMOV001_PRIME,9503,1,2005-04-13T12:05:04,190.06,190.06,6.4472437,0.0,34.130062,83.37163,67.9820476,0.46083188,0.0,2.303e-05,2.119e-05,1.887e-05,1.658e-05,1.757e-05,2.019e-05,2.542e-05,3.326e-05,4.389e-05,3.317e-05,3.085e-05,2.718e-05,2.407e-05,3.183e-05,3.37e-05,3.472e-05,3.958e-05,4.971e-05,3.571e-05,3.818e-05,3.985e-05,4.151e-05,4.269e-05,4.102e-05,4.706e-05,5.099e-05,4.081e-05,8.696e-05,9.096e-05,9.226e-05,9.712e-05,9.255e-05,0.00010355,0.00010645,9.781e-05,8.978e-05,0.00010859,0.00010354,0.00011278,0.00014549,0.00015471,0.00014909,0.0001475,0.00015319,0.00019312,0.00020099,0.00020471,0.00020446,0.0001965,0.00020078,0.00020499,0.00022028,0.00025458,0.00025883,0.00025869,0.00025939,0.00026058,0.00026242,0.00026271,0.00029632,0.00032052,0.00032479,0.0003053,0.00034663,0.00038777,0.00043343,0.00043169,0.00042771,0.00051277,0.00059872,0.00059827,0.00068996,0.0007406,0.00078526,0.00083158,0.0008775,0.00087663,0.00087413,0.00088359,0.00093061,0.00093944,0.00090521,0.00086905,0.00082788,0.00077004,0.00078349,0.00076358,0.0007235,0.00070904,0.00070614,0.00071087,0.0007101,0.00068522,0.00071801,0.00073137,0.0007632,0.00078982
ISS_006RI_LPHRLFMOV001_PRIME,9504,1,2005-04-13T12:05:04,190.08,190.08,6.4474444,0.0,34.12992,83.37133,67.9820476,0.45803666,0.0,2.023e-05,2.127e-05,2.044e-05,1.778e-05,2.045e-05,3.957e-05,3.177e-05,2.02e-05,2.17e-05,2.67e-05,3.075e-05,3.79e-05,4.921e-05,3.311e-05,3.372e-05,3.508e-05,3.595e-05,2.882e-05,3.617e-05,3.914e-05,4.523e-05,2.896e-05,3.617e-05,4.254e-05,4.369e-05,4.346e-05,5.823e-05,9.125e-05,9.931e-05,9.79e-05,9.308e-05,0.00010246,9.763e-05,9.592e-05,0.0001011,9.288e-05,0.00010738,0.00010357,0.00010479,0.00014348,0.00014291,0.0001427,0.00014436,0.00014876,0.00020627,0.00019914,0.00019816,0.00020185,0.00020681,0.00020551,0.00020595,0.00022832,0.00024922,0.00026453,0.00025138,0.00024628,0.00025751,0.00027236,0.00026491,0.00028208,0.0003135,0.00032095,0.00033244,0.00036329,0.00039819,0.00043597,0.00043258,0.00042467,0.00046489,0.00053469,0.00057909,0.00068054,0.00073619,0.0007752,0.00081008,0.0008489,0.00087541,0.00089071,0.00089191,0.00093523,0.00093442,0.00091556,0.00087924,0.00084541,0.00077938,0.00074484,0.00072297,0.00071431,0.00072348,0.00070391,0.00070092,0.00071261,0.00074477,0.00072212,0.00072382,0.00073681,0.00075931
ISS_006RI_LPHRLFMOV001_PRIME,9505,1,2005-04-13T12:05:04,190.1,190.1,6.447704,0.0,34.12978,83.37102,67.9820476,0.45786981,0.0,2.277e-05,2.371e-05,2.448e-05,2.889e-05,2.433e-05,3.64e-05,4.1e-05,3.222e-05,2.772e-05,3.162e-05,2.99e-05,2.557e-05,2.903e-05,3.428e-05,3.371e-05,3.38e-05,3.584e-05,3.855e-05,3.047e-05,3.84e-05,5.293e-05,2.963e-05,3.763e-05,3.791e-05,3.939e-05,5.323e-05,3.501e-05,7.201e-05,9.601e-05,9.137e-05,9.74e-05,0.0001128,0.0001057,9.473e-05,9.471e-05,0.00011038,0.00010869,0.00010507,0.00010373,0.00014419,0.0001516,0.00014975,0.00014293,0.00014923,0.00019259,0.00020834,0.00021123,0.00020317,0.00025524,0.00026068,0.00025765,0.00025094,0.00024974,0.00025895,0.0002617,0.00026619,0.00025989,0.00024795,0.00025942,0.00028104,0.00031162,0.00033232,0.00031304,0.00033239,0.000379,0.00042547,0.00043063,0.00042716,0.00044399,0.00053529,0.00058488,0.00062749,0.00068693,0.00075901,0.00082112,0.00087165,0.00089027,0.00089626,0.00089631,0.00095023,0.00091326,0.00089062,0.00090467,0.0008458,0.00079462,0.00075109,0.00071896,0.00072026,0.00067468,0.00066596,0.00066827,0.00066679,0.00065842,0.00067542,0.00069222,0.00071683,0.00080966
ISS_006RI_LPHRLFMOV001_PRIME,9506,1,2005-04-13T12:05:04,190.12,190.12,6.4480224,0.0,34.129642,83.37072,67.9820476,0.46087106,0.0,2.242e-05,2.039e-05,2.459e-05,1.934e-05,2.775e-05,2.857e-05,2.867e-05,3.417e-05,3.239e-05,3.954e-05,3.738e-05,3.413e-05,5.227e-05,4.209e-05,3.302e-05,2.751e-05,4.112e-05,4.427e-05,3.701e-05,2.888e-05,2.855e-05,5.615e-05,4.625e-05,4.039e-05,4.625e-05,4.792e-05,4.23e-05,7.15e-05,0.00010222,0.00010265,9.8e-05,9.522e-05,9.441e-05,9.608e-05,0.0001035,0.00010558,0.00010476,0.00010256,0.00010567,0.00013822,0.00013613,0.00013637,0.00014221,0.00016023,0.00018793,0.00019828,0.00019789,0.00021467,0.00024577,0.00024446,0.00024391,0.0002781,0.00025947,0.00025769,0.00026149,0.00026904,0.00025473,0.00026502,0.00026342,0.00026042,0.00031433,0.00031398,0.0003121,0.00032423,0.00035546,0.00040693,0.00041141,0.00041643,0.00043284,0.00053847,0.00058155,0.00062123,0.00066603,0.00075568,0.00082098,0.00081673,0.00083336,0.00089011,0.00087385,0.00093873,0.00094359,0.00091458,0.00088971,0.00084625,0.0008014,0.00075854,0.00071669,0.0006573,0.00066826,0.00066907,0.00065819,0.0006125,0.00064786,0.00065862,0.00066281,0.00067188,0.00077808
ISS_006RI_LPHRLFMOV001_PRIME,9507,1,2005-04-13T12:05:04,190.14,190.14,6.4483995,0.0,34.12951,83.370415,67.9820476,0.45920858,0.0,2.29e-05,2.488e-05,1.733e-05,2.759e-05,2.567e-05,2.595e-05,3.141e-05,2.717e-05,3.427e-05,3.655e-05,3.533e-05,3.44e-05,2.041e-05,3.191e-05,4.192e-05,4.501e-05,3.863e-05,4.116e-05,3.969e-05,3.843e-05,6.113e-05,5.042e-05,4.7e-05,4.684e-05,4.914e-05,4.502e-05,4.404e-05,5.56e-05,8.066e-05,9.707e-05,0.00010721,0.00010864,0.00010597,0.00010633,0.00010194,9.885e-05,0.00010332,0.00011782,0.00010393,0.00012574,0.0001334,0.00013169,0.00014771,0.00014684,0.00017106,0.00019604,0.00019724,0.00020337,0.00023429,0.00025601,0.00025724,0.00023577,0.00025357,0.00025889,0.00026073,0.00026461,0.00025302,0.00025467,0.00025386,0.00025897,0.00029962,0.0003093,0.00031343,0.00031912,0.00037035,0.00039779,0.0004176,0.00043031,0.00042934,0.00052483,0.00057453,0.00061659,0.00065204,0.00072058,0.00075114,0.00079488,0.00082677,0.00081802,0.00081504,0.00085824,0.00088787,0.00088934,0.0008225,0.00082107,0.00080125,0.00076496,0.00069733,0.00066331,0.00066194,0.00068464,0.00075581,0.00065711,0.00065873,0.00067921,0.00071109,0.00073067,0.0008598
ISS_006RI_LPHRLFMOV001_PRIME,9508,1,2005-04-13T12:04:32,190.16,190.16,6.448675,0.0,34.13766,83.37418,67.9820476,0.45381754,0.0,2.769e-05,2.588e-05,2.504e-05,2.181e-05,2.477e-05,2.588e-05,2.333e-05,3.135e-05,3.068e-05,2.876e-05,2.605e-05,2.354e-05,3.414e-05,3.201e-05,3.334e-05,3.652e-05,3.337e-05,3.409e-05,3.668e-05,4.084e-05,3.931e-05,4.251e-05,4.543e-05,4.819e-05,5.069e-05,3.482e-05,4.067e-05,4.427e-05,4.085e-05,6.187e-05,9.667e-05,0.00010069,0.00010572,9.041e-05,9.73e-05,0.0001001,0.00010226,0.00010657,0.00012894,0.00014477,0.000153,0.00015031,0.00014039,0.00014488,0.00017447,0.00020147,0.00020055,0.00020574,0.00020539,0.0002076,0.00021423,0.00024959,0.00024395,0.00025363,0.00026976,0.00025125,0.00026626,0.00026849,0.00027507,0.00030751,0.00030195,0.00030997,0.00030999,0.00031244,0.00031261,0.00034663,0.00038047,0.00041754,0.00046443,0.00051509,0.00055825,0.00061291,0.00068214,0.00069876,0.00075703,0.00079836,0.00082321,0.00083114,0.00086248,0.00087679,0.00088329,0.00088338,0.00088741,0.00085538,0.00083176,0.00082723,0.00071771,0.00067209,0.00066839,0.00067341,0.00066267,0.00061138,0.00061337,0.00065624,0.00074432,0.00088493,0.00112253
ISS_006RI_LPHRLFMOV001_PRIME,9509,1,2005-04-13T12:04:32,190.18,190.18,6.448467,0.0,34.137516,83.373886,67.9820476,0.44905532,0.0,2.165e-05,2.253e-05,1.693e-05,1.949e-05,2.337e-05,2.535e-05,2.032e-05,2.25e-05,3.144e-05,3.718e-05,3.707e-05,2.468e-05,2.46e-05,2.757e-05,3.25e-05,3.431e-05,2.886e-05,3.911e-05,4.51e-05,3.755e-05,4.461e-05,4.079e-05,3.838e-05,4.552e-05,9.648e-05,9.741e-05,9.588e-05,9.441e-05,9.561e-05,9.715e-05,9.644e-05,9.786e-05,0.00010208,9.071e-05,0.0001014,0.00010105,9.37e-05,9.381e-05,0.00012921,0.0001397,0.00014283,0.00014875,0.00014238,0.00014401,0.00016209,0.00020054,0.00020006,0.00019623,0.00019897,0.00020191,0.00019278,0.00024705,0.00025759,0.0002594,0.00025665,0.00027003,0.00026008,0.00025909,0.0002678,0.00030188,0.00030929,0.00030989,0.00030931,0.00031092,0.00031959,0.00035718,0.00039498,0.00042975,0.00046207,0.00050766,0.00054414,0.0005812,0.00062907,0.00068198,0.00069829,0.00073964,0.00081996,0.00083073,0.00084469,0.00084976,0.00088678,0.00088279,0.00083558,0.00083026,0.00083598,0.00083293,0.00066388,0.00062276,0.0006057,0.00060313,0.00062605,0.00061193,0.00061332,0.00064339,0.00083983,0.0010896,0.00148115
ISS_006RI_LPHRLFMOV001_PRIME,9510,1,2005-04-13T12:04:32,190.2,190.2,6.448314,0.0,34.13737,83.37358,67.9820476,0.44939496,0.0,2.072e-05,2.498e-05,1.937e-05,1.945e-05,2.091e-05,2.413e-05,3.287e-05,3.164e-05,3.669e-05,3.833e-05,2.341e-05,3.597e-05,3.967e-05,3.94e-05,3.524e-05,2.093e-05,2.939e-05,3.928e-05,3.486e-05,3.911e-05,4.257e-05,4.699e-05,4.71e-05,3.332e-05,8.261e-05,8.952e-05,9.158e-05,9.353e-05,8.841e-05,8.498e-05,9.159e-05,9.996e-05,0.00010357,9.731e-05,0.00010164,0.0001014,0.00010649,0.00010516,0.00013958,0.00015259,0.00014991,0.00014906,0.00014754,0.00015117,0.00016223,0.00019043,0.00019679,0.00019626,0.00019853,0.00020124,0.00020901,0.00024663,0.00026589,0.00027236,0.00025884,0.00027934,0.00025976,0.00025016,0.0002618,0.00032549,0.00031129,0.00030868,0.00031376,0.00031218,0.00031998,0.00036262,0.00041126,0.00042598,0.00045625,0.00050573,0.00055351,0.00059916,0.00065259,0.00063962,0.00066514,0.00071742,0.00081155,0.00082853,0.00082784,0.00084481,0.00088133,0.00082927,0.00083898,0.0008151,0.00077125,0.00075485,0.00067277,0.00063308,0.00060954,0.0005921,0.00065655,0.00066783,0.00068407,0.00073441,0.00090481,0.0010701,0.00175038
ISS_006RI_LPHRLFMOV001_PRIME,9511,1,2005-04-13T12:04:32,190.22,190.22,6.4482203,0.0,34.137226,83.37328,67.9820476,0.44782716,0.0,2.526e-05,1.876e-05,1.764e-05,1.796e-05,1.991e-05,2.511e-05,1.983e-05,2.084e-05,2.095e-05,1.877e-05,2.538e-05,2.819e-05,2.419e-05,2.346e-05,3.937e-05,3.002e-05,3.027e-05,3.169e-05,3.305e-05,3.767e-05,3.872e-05,3.774e-05,3.777e-05,3.683e-05,7.517e-05,8.557e-05,8.701e-05,8.95e-05,8.94e-05,8.94e-05,9.504e-05,0.00010823,9.198e-05,0.00010159,0.000101,9.675e-05,9.789e-05,0.00010251,0.00012324,0.00013861,0.00014308,0.00013719,0.00013901,0.0001416,0.00015035,0.00020456,0.00020735,0.00020532,0.00020107,0.00019492,0.00020651,0.00023495,0.00025342,0.00025435,0.00025729,0.00025236,0.0002601,0.00026787,0.00026312,0.00031133,0.00030949,0.00030867,0.00031799,0.00032778,0.00031919,0.00035188,0.00040829,0.00042919,0.00045,0.00046215,0.00048145,0.00053032,0.00060034,0.0006219,0.00063693,0.0006506,0.00075285,0.00075095,0.00078677,0.00082876,0.00085154,0.00083054,0.00082266,0.00075051,0.00069899,0.00074228,0.00071993,0.00068642,0.00065273,0.00067214,0.00070697,0.00074839,0.00080303,0.00089077,0.00107333,0.00125,0.0016499
ISS_006RI_LPHRLFMOV001_PRIME,9512,1,2005-04-13T12:04:32,190.24,190.24,6.4481845,0.0,34.13708,83.372986,67.9820476,0.44678318,0.0,2.136e-05,2.678e-05,2.647e-05,2.305e-05,1.878e-05,2.448e-05,1.842e-05,1.93e-05,2.219e-05,1.977e-05,3.584e-05,3.27e-05,3.133e-05,3.581e-05,2.674e-05,3.013e-05,3.172e-05,3.424e-05,4.396e-05,4.258e-05,3.931e-05,3.726e-05,3.918e-05,3.915e-05,7.171e-05,8.591e-05,8.604e-05,8.349e-05,9.678e-05,9.906e-05,9.698e-05,9.285e-05,8.726e-05,9.327e-05,9.4e-05,8.542e-05,9.734e-05,0.00010254,0.00012254,0.00014252,0.00014639,0.00015184,0.00014384,0.00014233,0.00015226,0.00019846,0.00019534,0.00019307,0.00019282,0.00020297,0.00019915,0.00022544,0.00025292,0.0002572,0.00025212,0.00026175,0.00026385,0.00025237,0.00026065,0.00029281,0.00030706,0.00030853,0.00031194,0.00032253,0.00032023,0.00034681,0.00041429,0.00042923,0.00044713,0.00046909,0.00047237,0.00052187,0.00056703,0.00058187,0.00059246,0.00062058,0.00071007,0.00071111,0.00073168,0.00079356,0.00076469,0.00076465,0.00076841,0.0007576,0.00069069,0.00064965,0.0007146,0.00074594,0.00071645,0.00076773,0.00081134,0.00085151,0.000898,0.00102614,0.00125344,0.00143852,0.00180518
ISS_006RI_LPHRLFMOV001_PRIME,9513,1,2005-04-13T12:04:32,190.26,190.26,6.448207,0.0,34.13694,83.37267,67.9820476,0.45825928,0.0,1.793e-05,1.871e-05,1.856e-05,1.652e-05,1.297e-05,1.927e-05,1.665e-05,1.829e-05,2.519e-05,3.751e-05,2.731e-05,3.116e-05,3.499e-05,2.47e-05,3.03e-05,3.28e-05,3.609e-05,4.09e-05,2.852e-05,3.894e-05,4.163e-05,3.898e-05,3.877e-05,3.875e-05,6.591e-05,8.758e-05,9.775e-05,9.926e-05,9.014e-05,8.725e-05,8.928e-05,9.361e-05,0.00010421,0.00010444,0.00010364,0.00011008,9.732e-05,0.00010386,0.0001187,0.00014086,0.00015466,0.000145,0.00014469,0.00014966,0.00014233,0.00018586,0.00019881,0.00020672,0.00022181,0.00019927,0.00019985,0.00022144,0.00025409,0.00025959,0.0002522,0.00025239,0.00025557,0.00026014,0.0002546,0.00029164,0.00031633,0.00031545,0.00031216,0.00031103,0.0003141,0.00032906,0.00041555,0.00040387,0.00044471,0.0004707,0.00046585,0.00052956,0.00058004,0.00059672,0.00059096,0.0005932,0.00064823,0.0006557,0.00065578,0.00068129,0.00069891,0.00071407,0.00072596,0.00073322,0.00065777,0.00065067,0.0007019,0.00080703,0.00078846,0.00083316,0.0008765,0.00091883,0.00095798,0.00124872,0.0015629,0.00192067,0.00240564
ISS_006RI_LPHRLFMOV001_PRIME,9514,1,2005-04-13T12:04:32,190.28,190.28,6.448288,0.0,34.1368,83.372375,67.9820476,0.45677305,0.0,1.73e-05,2.001e-05,1.978e-05,1.867e-05,2.723e-05,2.697e-05,2.422e-05,2.257e-05,2.667e-05,3.745e-05,3.094e-05,2.989e-05,3.139e-05,3.223e-05,4.361e-05,3.777e-05,3.062e-05,3.675e-05,3.641e-05,3.719e-05,3.846e-05,4.021e-05,4.38e-05,4.285e-05,5.925e-05,8.592e-05,9.009e-05,9.175e-05,9.099e-05,9.2e-05,0.00010437,0.00010341,9.51e-05,9.481e-05,9.897e-05,9.319e-05,9.14e-05,9.349e-05,0.00010497,0.00014076,0.0001542,0.0001472,0.00014232,0.0001489,0.00015172,0.0001796,0.00019211,0.00019294,0.0001924,0.00020264,0.00019801,0.00020327,0.00025304,0.00025396,0.00025299,0.00025371,0.000256,0.00026185,0.00026757,0.00028424,0.00030161,0.00030892,0.0003162,0.00031604,0.00031506,0.00031435,0.00042854,0.00041855,0.00043645,0.00047008,0.00047313,0.0005209,0.00056735,0.00049367,0.00046625,0.00046275,0.00050396,0.00054947,0.00059772,0.00065586,0.00069913,0.00071309,0.00071573,0.00071376,0.00072348,0.00071501,0.00073904,0.00081001,0.00079902,0.00090267,0.00097852,0.00109016,0.00116261,0.00138472,0.00172756,0.00218173,0.00257143
