Observation,Slice#,Num Data,Date,Min Long,Max Long,Mean Radial Res,Mean Angular Res,Mean Phase,Mean Emission,Incidence,Normal EW Mean,Normal EW Std,Normal EW139800 Mean,Normal EW139805 Mean,Normal EW139810 Mean,Normal EW139815 Mean,Normal EW139820 Mean,Normal EW139825 Mean,Normal EW139830 Mean,Normal EW139835 Mean,Normal EW139840 Mean,Normal EW139845 Mean,Normal EW139850 Mean,Normal EW139855 Mean,Normal EW139860 Mean,Normal EW139865 Mean,Normal EW139870 Mean,Normal EW139875 Mean,Normal EW139880 Mean,Normal EW139885 Mean,Normal EW139890 Mean,Normal EW139895 Mean,Normal EW139900 Mean,Normal EW139905 Mean,Normal EW139910 Mean,Normal EW139915 Mean,Normal EW139920 Mean,Normal EW139925 Mean,Normal EW139930 Mean,Normal EW139935 Mean,Normal EW139940 Mean,Normal EW139945 Mean,Normal EW139950 Mean,Normal EW139955 Mean,Normal EW139960 Mean,Normal EW139965 Mean,Normal EW139970 Mean,Normal EW139975 Mean,Normal EW139980 Mean,Normal EW139985 Mean,Normal EW139990 Mean,Normal EW139995 Mean,Normal EW140000 Mean,Normal EW140005 Mean,Normal EW140010 Mean,Normal EW140015 Mean,Normal EW140020 Mean,Normal EW140025 Mean,Normal EW140030 Mean,Normal EW140035 Mean,Normal EW140040 Mean,Normal EW140045 Mean,Normal EW140050 Mean,Normal EW140055 Mean,Normal EW140060 Mean,Normal EW140065 Mean,Normal EW140070 Mean,Normal EW140075 Mean,Normal EW140080 Mean,Normal EW140085 Mean,Normal EW140090 Mean,Normal EW140095 Mean,Normal EW140100 Mean,Normal EW140105 Mean,Normal EW140110 Mean,Normal EW140115 Mean,Normal EW140120 Mean,Normal EW140125 Mean,Normal EW140130 Mean,Normal EW140135 Mean,Normal EW140140 Mean,Normal EW140145 Mean,Normal EW140150 Mean,Normal EW140155 Mean,Normal EW140160 Mean,Normal EW140165 Mean,Normal EW140170 Mean,Normal EW140175 Mean,Normal EW140180 Mean,Normal EW140185 Mean,Normal EW140190 Mean,Normal EW140195 Mean,Normal EW140200 Mean,Normal EW140205 Mean,Normal EW140210 Mean,Normal EW140215 Mean,Normal EW140220 Mean,Normal EW140225 Mean,Normal EW140230 Mean,Normal EW140235 Mean,Normal EW140240 Mean,Normal EW140245 Mean,Normal EW140250 Mean,Normal EW140255 Mean,Normal EW140260 Mean,Normal EW140265 Mean,Normal EW140270 Mean,Normal EW140275 Mean,Normal EW140280 Mean,Normal EW140285 Mean,Normal EW140290 Mean,Normal EW140295 Mean,Normal EW140300 Mean,Normal EW140305 Mean,Normal EW140310 Mean,Normal EW140315 Mean,Normal EW140320 Mean,Normal EW140325 Mean,Normal EW140330 Mean,Normal EW140335 Mean,Normal EW140340 Mean,Normal EW140345 Mean,Normal EW140350 Mean,Normal EW140355 Mean,Normal EW140360 Mean,Normal EW140365 Mean,Normal EW140370 Mean,Normal EW140375 Mean,Normal EW140380 Mean,Normal EW140385 Mean,Normal EW140390 Mean,Normal EW140395 Mean,Normal EW140400 Mean,Normal EW140405 Mean,Normal EW140410 Mean,Normal EW140415 Mean,Normal EW140420 Mean,Normal EW140425 Mean,Normal EW140430 Mean,Normal EW140435 Mean,Normal EW140440 Mean,Normal EW140445 Mean,Normal EW140450 Mean,Normal EW140455 Mean,Normal EW140460 Mean,Normal EW140465 Mean,Normal EW140470 Mean,Normal EW140475 Mean,Normal EW140480 Mean,Normal EW140485 Mean,Normal EW140490 Mean,Normal EW140495 Mean,Normal EW140500 Mean,Normal EW140505 Mean,Normal EW140510 Mean,Normal EW140515 Mean,Normal EW140520 Mean,Normal EW140525 Mean,Normal EW140530 Mean,Normal EW140535 Mean,Normal EW140540 Mean,Normal EW140545 Mean,Normal EW140550 Mean,Normal EW140555 Mean,Normal EW140560 Mean,Normal EW140565 Mean,Normal EW140570 Mean,Normal EW140575 Mean,Normal EW140580 Mean,Normal EW140585 Mean,Normal EW140590 Mean,Normal EW140595 Mean,Normal EW140600 Mean
ISS_093RF_FMOVIE003_PRIME,16292,1,2008-11-14T19:55:43,325.84,325.84,6.3439765,0.0,43.459248,129.22914,85.84781998,0.57396506,0.0,0.00039037,0.00038871,0.00038909,0.0003983,0.00039179,0.00028947,0.0002494,0.00039108,0.00021669,0.00033901,0.00039148,0.00039173,0.00039215,0.00039408,0.00055117,0.00062448,0.00063261,0.00062382,0.00076179,0.00080366,0.00080853,0.00080833,0.00102213,0.00085413,0.00092833,0.00104493,0.00104655,0.00105264,0.00103767,0.00103542,0.00108888,0.00127789,0.0012859,0.00128378,0.00127166,0.00127646,0.00145507,0.00162731,0.00178525,0.00190918,0.00193052,0.00212292,0.00233139,0.00239528,0.00238595,0.00240718,0.00242769,0.0024143,0.00259226,0.00287399,0.00289835,0.00370253,0.00506337,0.00680306,0.00926751,0.01271505,0.01600235,0.01690751,0.01583276,0.01120039,0.00604428,0.00408269,0.00280126,0.00210383,0.00195879,0.0017132,0.00154397,0.00183514,0.00249489,0.00322325,0.00343185,0.00300595,0.00259383,0.00237577,0.00237469,0.00284167,0.00319372,0.00380755,0.00532162,0.01144621,0.02278387,0.03447808,0.04494287,0.04291363,0.02691416,0.01905261,0.01327074,0.008946,0.00626939,0.00449414,0.00350367,0.00279483,0.00241658,0.00172889,0.00153479,0.00137706,0.00130598,0.00131955,0.00129458,0.00140771,0.00147991,0.0014719,0.00146716,0.00148649,0.001629,0.00172505,0.00173492,0.00171453,0.00171158,0.00182062,0.00193149,0.0019359,0.00194737,0.00194804,0.00194415,0.00189495,0.00197345,0.00195688,0.00195512,0.00188205,0.001713,0.00172731,0.00173663,0.00184848,0.0019577,0.00195717,0.00171797,0.00172781,0.0017174,0.00170903,0.00173379,0.0015049,0.00148427,0.00142091,0.0013216,0.00131111,0.00130051,0.00130658,0.00124236,0.00108125,0.00108583,0.00107565,0.00108558,0.00109374,0.00107644,0.00108536,0.00108511,0.0009995,0.00086955,0.00086299,0.00085512,0.00075747,0.00068788,0.00068006,0.00067692,0.00068555,0.00068727,0.00069327,0.00070787,0.00046312,0.0004635
ISS_093RF_FMOVIE003_PRIME,16293,1,2008-11-14T19:55:43,325.86,325.86,6.343801,0.0,43.460903,129.23082,85.84781998,0.56473785,0.0,0.00032251,0.00023742,0.00039009,0.00039482,0.00031152,0.00027156,0.00037565,0.00039943,0.00027469,0.00030886,0.00039742,0.00040072,0.00039483,0.00039335,0.00048193,0.00061737,0.00063592,0.00079705,0.00069992,0.00068332,0.00082354,0.00081634,0.00100061,0.00092413,0.00085124,0.00104984,0.0010624,0.00104844,0.00104911,0.00105953,0.00106153,0.00126311,0.00125844,0.00125653,0.0013003,0.00147518,0.00163514,0.00154072,0.00151398,0.00166057,0.00213386,0.00212631,0.00224407,0.00236863,0.00238252,0.00242018,0.00240613,0.0025174,0.00266618,0.00239774,0.00311983,0.0037422,0.00488749,0.00697673,0.0093188,0.01227202,0.01482113,0.01538247,0.01224402,0.00621269,0.00429789,0.00293795,0.0022618,0.00171411,0.00148933,0.0014724,0.00157117,0.00177959,0.00239334,0.00347596,0.00359241,0.00325026,0.00269168,0.00270286,0.00289477,0.00308608,0.00335146,0.00383965,0.0060154,0.01223618,0.02156303,0.03482791,0.04792276,0.04111431,0.03029277,0.02090738,0.0141564,0.00958044,0.00665126,0.00485927,0.00347952,0.00273296,0.00190771,0.00175882,0.001585,0.00147834,0.00149142,0.00132967,0.00131098,0.00138391,0.00149221,0.00147822,0.00148253,0.00161391,0.00171237,0.0017385,0.00172195,0.0017217,0.00170505,0.0017409,0.00195069,0.00173196,0.00173293,0.00173418,0.00177921,0.00195448,0.0017586,0.00189052,0.00188166,0.00172025,0.00176894,0.00174984,0.00175374,0.00174111,0.00177743,0.00171921,0.00188705,0.00184403,0.0016783,0.00147483,0.00150415,0.00150619,0.00143564,0.0013293,0.0013178,0.00132376,0.00132055,0.00125092,0.00109551,0.00110499,0.00110171,0.00110452,0.00103756,0.00087302,0.00087423,0.00103046,0.00098309,0.00087023,0.00087571,0.00085958,0.00085523,0.00079336,0.00070267,0.00069745,0.00069304,0.00070172,0.00070482,0.00069673,0.00069077,0.00051156,0.00046551
ISS_093RF_FMOVIE003_PRIME,16294,1,2008-11-14T19:55:43,325.88,325.88,6.3436275,0.0,43.462563,129.23248,85.84781998,0.56276651,0.0,0.00038845,0.00039036,0.00025393,0.00032385,0.0003915,0.00038749,0.00019484,0.00021026,0.00030893,0.0003987,0.00038931,0.00039285,0.00039017,0.00048573,0.00063035,0.00062428,0.00062789,0.00063212,0.00068259,0.00079467,0.00079722,0.0009865,0.00103319,0.00096814,0.00081795,0.0010346,0.00103042,0.00103349,0.00104143,0.00104413,0.00104061,0.00103893,0.0011348,0.00128037,0.00128396,0.00143132,0.00159461,0.00168073,0.00168491,0.00190142,0.00208839,0.00226709,0.00239682,0.00238786,0.00239421,0.00237427,0.00238195,0.0024296,0.00263931,0.00287143,0.00340235,0.00409637,0.00514783,0.0071086,0.01042098,0.01336223,0.01480334,0.01323534,0.00767457,0.00511686,0.00321377,0.00231053,0.00192513,0.00149779,0.00133408,0.00129032,0.00135978,0.0019032,0.00275453,0.00363211,0.00398303,0.00376774,0.00345453,0.00343624,0.00361089,0.00372393,0.0034592,0.00403169,0.00629124,0.01139371,0.02102878,0.03476456,0.04650225,0.04192281,0.03210128,0.02239378,0.01466364,0.01034618,0.00743177,0.0049594,0.00347244,0.00241856,0.00224405,0.00192891,0.00164515,0.00147131,0.00130987,0.00129097,0.00128905,0.00128772,0.00129616,0.0014545,0.00146348,0.00145779,0.00148038,0.00168246,0.0016923,0.00169089,0.00169198,0.00170366,0.00168562,0.00184843,0.00192991,0.0019374,0.00189727,0.00193136,0.001779,0.00167451,0.00169961,0.00193001,0.001746,0.00182862,0.00191984,0.00193256,0.00174375,0.00170477,0.00168523,0.00167984,0.00169747,0.00169641,0.00168541,0.001526,0.00129434,0.00132392,0.00130189,0.00130578,0.00130287,0.00126414,0.00107008,0.00108121,0.00108148,0.00107804,0.00107602,0.00081553,0.00099054,0.00095097,0.0008384,0.00084618,0.00083693,0.00082975,0.00082823,0.00081247,0.00065575,0.00066203,0.00065935,0.00066035,0.00066795,0.00067066,0.000669,0.00067265,0.00067112
ISS_093RF_FMOVIE003_PRIME,16295,1,2008-11-14T19:55:43,325.9,325.9,6.343454,0.0,43.464233,129.23415,85.84781998,0.55394327,0.0,0.00035431,0.00035763,0.00035727,0.00035756,0.00036008,0.00035108,0.00032821,0.00034083,0.00036245,0.00036116,0.00035397,0.00035221,0.00035279,0.00037742,0.00058575,0.0005859,0.00058555,0.00064163,0.00077239,0.00076655,0.00076404,0.00076505,0.00076596,0.00076431,0.00076512,0.00092995,0.00099382,0.00098762,0.00100351,0.00100806,0.00100587,0.00109531,0.00123328,0.00124324,0.0012376,0.0013268,0.00139204,0.00140329,0.0018386,0.0018635,0.00199232,0.00215809,0.00233082,0.00231582,0.00250285,0.00248154,0.00232884,0.00232685,0.00259476,0.00294011,0.00329428,0.00383196,0.00565192,0.00811552,0.01107325,0.01328606,0.01298503,0.00799941,0.00538786,0.00344078,0.00242034,0.00164989,0.00140556,0.00127325,0.00123991,0.00127101,0.00139261,0.00178648,0.00273818,0.00379079,0.00483455,0.0045929,0.00439404,0.00441412,0.00419687,0.00401161,0.00368234,0.00452335,0.0064158,0.01105516,0.02042057,0.03611187,0.04284874,0.04171636,0.03370345,0.02181467,0.0152519,0.0104884,0.00745135,0.00522259,0.00336028,0.00263488,0.00209765,0.00182555,0.00164244,0.00144434,0.00141261,0.00141854,0.00145671,0.00166378,0.00143573,0.00141431,0.00141214,0.00142296,0.00162094,0.0017903,0.00172864,0.00169661,0.00186457,0.00184533,0.00185028,0.00185246,0.00185965,0.00188812,0.00187356,0.00186663,0.00187205,0.00188814,0.00191181,0.00169442,0.00178754,0.00180828,0.00162724,0.0016335,0.00181835,0.00186572,0.00186985,0.00188176,0.00162687,0.00164385,0.00155735,0.0014149,0.00140778,0.00125842,0.0012462,0.00124283,0.001235,0.00124916,0.00106976,0.0011314,0.00123672,0.00107313,0.00101312,0.00100118,0.00100276,0.00096248,0.0007745,0.00076609,0.00092431,0.00090391,0.00076951,0.00075621,0.00077161,0.00067403,0.00060579,0.00060088,0.00059962,0.00061009,0.0006091,0.0006033,0.00059452
ISS_093RF_FMOVIE003_PRIME,16296,1,2008-11-14T19:55:43,325.92,325.92,6.3432817,0.0,43.465893,129.23584,85.84781998,0.5525554,0.0,0.00030707,0.00030927,0.00031101,0.00031228,0.00032382,0.00031519,0.00029881,0.00029026,0.00030661,0.00030874,0.00046526,0.00044079,0.00032761,0.00054367,0.00057106,0.00073249,0.00072653,0.00071024,0.00071803,0.0007198,0.0007193,0.00079489,0.00097355,0.00093744,0.00096444,0.00097427,0.00096897,0.00095829,0.00115782,0.00116911,0.00117288,0.00119077,0.00120241,0.00118418,0.00117669,0.00123635,0.00138008,0.0015989,0.00160089,0.00195345,0.00225662,0.00206106,0.00231048,0.00229705,0.00242349,0.00261601,0.00259305,0.00280354,0.00297596,0.00316573,0.00343411,0.00395087,0.00576343,0.00829492,0.01076557,0.01168105,0.00763967,0.00525272,0.00340447,0.00242726,0.00181937,0.00139803,0.00125145,0.00120301,0.00119596,0.00120933,0.00156153,0.00200989,0.00303691,0.00479674,0.00688995,0.00717978,0.00689811,0.0061996,0.00482207,0.0039651,0.00396389,0.00444849,0.0062,0.01029541,0.02239095,0.03315793,0.04155572,0.04301588,0.03220767,0.02247138,0.0158761,0.0114747,0.00767773,0.00489176,0.00367424,0.00283741,0.00221176,0.00183901,0.00160941,0.00159535,0.00151624,0.00139115,0.00139977,0.00140871,0.00139614,0.00138762,0.0014119,0.00161962,0.00158303,0.00158568,0.00167099,0.0018426,0.0015984,0.00160309,0.00171511,0.00182627,0.00183075,0.00186234,0.0018524,0.00185507,0.00186594,0.00184998,0.00184894,0.00173903,0.00172395,0.0018593,0.00183451,0.00182092,0.00171886,0.00166803,0.00185935,0.00184941,0.00170467,0.00162476,0.00155436,0.00138011,0.00138688,0.00129045,0.0012308,0.00123558,0.00120877,0.00104137,0.00098482,0.0010413,0.00120744,0.00095949,0.00097926,0.00099447,0.00099727,0.00098137,0.00097829,0.00097684,0.00097737,0.0007945,0.00075432,0.00075741,0.0006505,0.00062587,0.00072019,0.0005847,0.00057782,0.0005731,0.00057185,0.00057601,0.00059323
ISS_093RF_FMOVIE003_PRIME,16297,1,2008-11-14T19:55:43,325.94,325.94,6.3431096,0.0,43.46756,129.2375,85.84781998,0.55975823,0.0,0.0001892,0.00011804,0.00011817,0.00028993,0.00030539,0.00030273,0.00029009,0.00027649,0.00050087,0.00036306,0.00039025,0.00051256,0.00030464,0.00050756,0.00052771,0.00053248,0.00056298,0.00070409,0.00069628,0.00070023,0.00070877,0.00071504,0.00072359,0.00070844,0.00091357,0.00094895,0.000945,0.00093773,0.00107262,0.00116803,0.00117694,0.00118978,0.00116645,0.00126305,0.0012835,0.00117184,0.00135141,0.00171465,0.00180574,0.00185424,0.00204712,0.00204258,0.00221307,0.00229142,0.00232637,0.00256952,0.0027907,0.00284185,0.00293888,0.00314825,0.0033672,0.00452012,0.00617881,0.00813944,0.00951661,0.00727392,0.00515151,0.00352962,0.00261442,0.00180257,0.0013926,0.00123108,0.00119411,0.00121137,0.00119483,0.00136271,0.00193489,0.00286899,0.00418753,0.0079993,0.01158533,0.01200958,0.01068181,0.00725978,0.00519416,0.00435621,0.00411017,0.00460619,0.00591187,0.0117502,0.02137556,0.03280213,0.04120391,0.04335047,0.03289894,0.0234741,0.01683124,0.01192758,0.00699692,0.00479263,0.00360056,0.00269161,0.00208072,0.00165906,0.00160566,0.00150199,0.00135336,0.00137727,0.00122355,0.00131157,0.00137899,0.00137179,0.00136252,0.00156454,0.00160889,0.00160798,0.00162031,0.00161674,0.00176842,0.00183605,0.00183178,0.00180405,0.00182047,0.00169558,0.00172549,0.00184983,0.00183195,0.00182635,0.00183039,0.00183516,0.00183779,0.00159884,0.00177827,0.00183158,0.0018311,0.00179536,0.00186592,0.00186263,0.0018478,0.00174055,0.00139216,0.00135323,0.0013598,0.00136661,0.00135008,0.00120697,0.00120228,0.00119727,0.0011266,0.00097074,0.00095069,0.00095771,0.00096338,0.00096447,0.00095795,0.00096114,0.000966,0.00087132,0.00072895,0.00075206,0.00073578,0.0007386,0.00074273,0.00072772,0.00057068,0.00056911,0.00056851,0.0005592,0.00056723,0.00056835,0.00056594
ISS_093RF_FMOVIE003_PRIME,16298,1,2008-11-14T19:55:43,325.96,325.96,6.342939,0.0,43.469215,129.23917,85.84781998,0.58497642,0.0,0.00032172,0.00032139,0.00033362,0.00032541,0.00032036,0.00031853,0.00031699,0.0003038,0.00032068,0.00033195,0.0003603,0.0005696,0.00057162,0.00056792,0.00061489,0.00071455,0.00057058,0.00071946,0.00074383,0.00073244,0.00073829,0.00073646,0.00073596,0.00082633,0.00096588,0.00098082,0.0009667,0.00097372,0.00097306,0.0009649,0.00097648,0.00117959,0.00120847,0.00120105,0.00121015,0.00123802,0.00153915,0.00161516,0.00161671,0.00162001,0.00205942,0.00224898,0.00230597,0.00230544,0.00234566,0.00259302,0.00275244,0.00283928,0.00289121,0.00338217,0.00384545,0.0047302,0.00602645,0.00725706,0.00625919,0.00487985,0.00344576,0.00245472,0.00186199,0.00146001,0.00113135,0.00100613,0.00101996,0.00119189,0.00135825,0.00181556,0.0024822,0.00339093,0.00782124,0.01567422,0.018989,0.01870824,0.01217904,0.00730516,0.00548662,0.0044175,0.00406031,0.0043703,0.00613394,0.01144601,0.0208611,0.03105601,0.04175007,0.04105827,0.03259931,0.02427495,0.01774068,0.01086743,0.00789123,0.00530722,0.00378156,0.0029125,0.00218181,0.00179708,0.00157037,0.00142615,0.00143279,0.00142712,0.00141808,0.00129535,0.00141642,0.00142749,0.00141026,0.0015128,0.00170607,0.00190796,0.00163903,0.00182177,0.00178505,0.00171581,0.00189862,0.00188036,0.0018968,0.00190685,0.00189974,0.001865,0.00189706,0.00189309,0.00189239,0.00190932,0.00164823,0.00166102,0.00179292,0.00187592,0.00169308,0.00189729,0.00173657,0.00166286,0.00165608,0.00165817,0.00164695,0.00151855,0.00142903,0.00140543,0.00125607,0.00126562,0.00115741,0.00112262,0.00129972,0.00103922,0.0011983,0.00115091,0.00098815,0.000799,0.00101516,0.00103952,0.00094388,0.00082393,0.00103762,0.00102519,0.0008004,0.00070002,0.00081251,0.00080567,0.00067103,0.00063156,0.00062738,0.00063142,0.00063597,0.00047204,0.00049762
ISS_093RF_FMOVIE003_PRIME,16299,1,2008-11-14T19:55:43,325.98,325.98,6.3427687,0.0,43.470882,129.24083,85.84781998,0.59044873,0.0,0.00020123,0.00019756,0.00032153,0.0003754,0.0003745,0.00036755,0.00037962,0.0003679,0.00036858,0.00037886,0.00038694,0.00037728,0.00051334,0.00060968,0.00061898,0.00060551,0.00060744,0.00061231,0.00065146,0.00079044,0.00080418,0.00079581,0.00079563,0.00084333,0.00101397,0.00101939,0.00102584,0.00103437,0.00103996,0.00102621,0.00103006,0.00102221,0.00108741,0.00125317,0.00126746,0.00138154,0.00144993,0.00155337,0.0018887,0.00171333,0.00215624,0.00236577,0.00238773,0.00242066,0.00263212,0.00268182,0.00278079,0.00296882,0.00294964,0.00337168,0.00380232,0.00445602,0.00522295,0.00564497,0.00454719,0.00340887,0.00257154,0.00189317,0.00148741,0.0013374,0.00126708,0.00124428,0.00104268,0.00123048,0.00151336,0.00198067,0.00270398,0.00518967,0.01149088,0.01738436,0.02108895,0.01863458,0.01098108,0.00748836,0.00535419,0.00427411,0.00377776,0.00420881,0.00635011,0.01079217,0.01939532,0.03284818,0.04046991,0.04036064,0.03458126,0.02579729,0.01636945,0.01162143,0.00776199,0.00549896,0.00374471,0.0027675,0.00216234,0.00185165,0.00168155,0.0014721,0.001325,0.00142406,0.00144124,0.00131844,0.00146822,0.00148793,0.00160269,0.0016693,0.00149642,0.001704,0.00168817,0.00169902,0.00171488,0.0017454,0.00193223,0.00194887,0.00193648,0.0019005,0.0017054,0.00188849,0.00192986,0.00193313,0.00194752,0.00169578,0.00169782,0.00171772,0.00178553,0.00197918,0.00195762,0.00179823,0.00172939,0.001726,0.00171585,0.0017483,0.00173881,0.00165116,0.00146731,0.00147063,0.00135603,0.00132002,0.00131403,0.00131746,0.00129448,0.00114791,0.00109088,0.00109364,0.00108119,0.00109689,0.0010923,0.00100094,0.00086794,0.00086779,0.00085947,0.00085262,0.00085343,0.00084773,0.00069659,0.00069609,0.00069759,0.000698,0.0006932,0.00067897,0.00069395,0.00070162,0.00070054
ISS_093RF_FMOVIE003_PRIME,16300,1,2008-11-14T19:55:43,326.0,326.0,6.342598,0.0,43.47255,129.24252,85.84781998,0.57703014,0.0,0.0002197,0.00022097,0.00029034,0.00035919,0.00022189,0.00022685,0.00022272,0.00028478,0.00038507,0.00040642,0.00040158,0.00054096,0.00063493,0.00063541,0.00064998,0.00063385,0.00063375,0.00063909,0.0006447,0.00080138,0.00081374,0.00081898,0.00081863,0.00081607,0.00081602,0.00096055,0.00105721,0.00105808,0.00105994,0.00103908,0.00104542,0.00105816,0.0010611,0.00129972,0.00127589,0.00127792,0.0013741,0.00170945,0.00190195,0.0019225,0.00203018,0.00221129,0.00238295,0.00240272,0.00258008,0.00276597,0.00292726,0.002911,0.00317498,0.00335792,0.00365733,0.00438716,0.00430246,0.00374454,0.00305186,0.0022752,0.00189017,0.00170175,0.00144986,0.00120491,0.00106664,0.00104932,0.00106924,0.00120119,0.00148461,0.00194832,0.00343312,0.00741243,0.01260137,0.01737142,0.01967514,0.0158608,0.01090373,0.00747387,0.00512101,0.00402052,0.00381881,0.00429858,0.00592543,0.01016626,0.02120076,0.03298344,0.03939292,0.0407168,0.03572387,0.02322828,0.01707886,0.01163325,0.00811872,0.00530088,0.00364484,0.00257218,0.00209691,0.00190882,0.00149086,0.00149964,0.00140261,0.00133587,0.00133442,0.0013181,0.0014573,0.00150394,0.00150907,0.00148225,0.00171363,0.00172481,0.00172805,0.00172522,0.00172339,0.00191986,0.00181655,0.00172688,0.0017189,0.00173028,0.00174253,0.00193974,0.00195332,0.00196613,0.00173019,0.00189086,0.00182182,0.00171821,0.00174056,0.00175473,0.00173869,0.00172814,0.00172704,0.0017579,0.00176404,0.00175958,0.0016838,0.00149643,0.0013297,0.00132583,0.00132064,0.00132258,0.00133718,0.00109472,0.00110814,0.00111209,0.00110608,0.00108893,0.00110985,0.00094296,0.00087171,0.00089574,0.00109507,0.00092258,0.00087475,0.00087314,0.0008766,0.00071526,0.00070875,0.00070702,0.00070801,0.00071236,0.00071729,0.00055494,0.00057049,0.00069885,0.00070175
ISS_093RF_FMOVIE003_PRIME,16301,1,2008-11-14T19:55:43,326.02,326.02,6.34243,0.0,43.474205,129.24419,85.84781998,0.57184579,0.0,0.00023228,0.00023227,0.00022795,0.00022986,0.00022828,0.00023188,0.00030179,0.00040146,0.00038765,0.00040798,0.0005312,0.0006488,0.00064776,0.00064296,0.00065005,0.00064446,0.00063755,0.00064413,0.0008059,0.00070356,0.00071823,0.00081789,0.00082082,0.00083344,0.00095227,0.00103831,0.00105585,0.00105097,0.00105959,0.0010638,0.00112522,0.00126391,0.00129696,0.00128949,0.00129079,0.00133056,0.00146284,0.00144619,0.00160787,0.00180356,0.00198406,0.00243749,0.00241211,0.00257294,0.00277161,0.00297502,0.00290847,0.0031984,0.00336185,0.00352786,0.00382798,0.00404559,0.00347295,0.00289507,0.00230431,0.00193621,0.00173413,0.00146229,0.00123105,0.00104322,0.00083729,0.00100989,0.00104894,0.00116884,0.00145835,0.0024318,0.00443162,0.00827778,0.01218113,0.01583779,0.01823087,0.01482441,0.01092412,0.00716801,0.00476973,0.00416976,0.0040866,0.00434567,0.00557117,0.01092922,0.02136317,0.03088993,0.03870901,0.04231226,0.03259115,0.02463601,0.01797986,0.01205882,0.00785575,0.00528218,0.00377154,0.00267136,0.00221718,0.00195854,0.00158467,0.00149447,0.00144501,0.00132445,0.00147532,0.00134548,0.00140151,0.0014887,0.00148355,0.00172487,0.00155706,0.00149028,0.00155028,0.00175959,0.00173054,0.00172388,0.00172019,0.00172005,0.00174859,0.00173941,0.00184949,0.00195972,0.00195492,0.00175765,0.0018788,0.0018423,0.0017526,0.00174719,0.0017849,0.00196637,0.00196831,0.00194144,0.00173422,0.0017326,0.00159979,0.00151084,0.0015086,0.00149982,0.00150441,0.00141929,0.00133249,0.00133038,0.0013568,0.00134786,0.00124922,0.00110497,0.001097,0.00110675,0.00110426,0.00101064,0.00087533,0.00088835,0.00107198,0.00097019,0.00087358,0.00087783,0.00086786,0.00073945,0.00070501,0.00070473,0.000713,0.00069805,0.00070255,0.00060999,0.00051652,0.00070978,0.00069706
ISS_093RF_FMOVIE003_PRIME,16302,1,2008-11-14T19:55:43,326.04,326.04,6.342262,0.0,43.47588,129.24586,85.84781998,0.56119239,0.0,0.00020217,0.00020783,0.00020295,0.0002007,0.00023778,0.00025593,0.00037519,0.00037712,0.00036929,0.00036953,0.00044241,0.00060747,0.00061821,0.00061713,0.00070233,0.0007529,0.00061224,0.0007661,0.00066539,0.00067996,0.0007796,0.00079833,0.00078835,0.0007848,0.00085175,0.00100957,0.00101688,0.00103431,0.00103669,0.00103575,0.00103991,0.00102234,0.00102772,0.00118525,0.001386,0.00125772,0.00142131,0.00156954,0.00175233,0.00194203,0.00235135,0.0021711,0.00225056,0.00242885,0.00265112,0.00290769,0.00316399,0.00322923,0.00329996,0.00376106,0.00371338,0.00315033,0.00269435,0.00232332,0.00191292,0.00149916,0.00145149,0.00139517,0.00124308,0.00103338,0.00104216,0.00104605,0.001107,0.0012454,0.00195233,0.002991,0.00535841,0.00793723,0.01054691,0.01435358,0.01602256,0.01465743,0.01088784,0.00660403,0.00477809,0.003981,0.00386081,0.00411013,0.00594878,0.01170172,0.02049575,0.03007303,0.03895899,0.04105355,0.03337091,0.0258382,0.01791654,0.0116709,0.00749884,0.00542381,0.00370648,0.00268266,0.00214815,0.00178033,0.00157024,0.00145189,0.00145154,0.00130327,0.00140553,0.00136016,0.00130511,0.00144147,0.00166035,0.00168008,0.00167199,0.00166641,0.00169885,0.00168621,0.00167075,0.00166155,0.0016646,0.00168851,0.00186616,0.00191937,0.0018697,0.00173342,0.00167035,0.00184457,0.00191035,0.0019072,0.00192986,0.0017293,0.00184021,0.00184223,0.00170891,0.00167982,0.00187739,0.00192249,0.00184875,0.00168331,0.00169301,0.00169676,0.00150598,0.00130549,0.0012751,0.00126737,0.00112314,0.00105867,0.00105573,0.00106005,0.00105911,0.00093077,0.00092818,0.00105196,0.00104597,0.00086986,0.0008263,0.00082738,0.00082913,0.00106407,0.00090518,0.00082891,0.00082562,0.00084494,0.0006762,0.00066197,0.00065888,0.00065238,0.00066168,0.0006569,0.0006546
