Observation,Slice#,Date,Min Long,Max Long,Min Res,Max Res,Mean Res,Min Phase,Max Phase,Mean Phase,Min Emission,Max Emission,Mean Emission,Incidence,% Coverage,EW,EW Std,Normal EW,Normal EW Std
ISS_184RF_FMOVIE002_PRIME,5,2013-03-27T13:55:09,50.0,59.98,9.693,9.952,9.823,55.981,56.209,56.095,119.528,119.723,119.626,71.99,76,1.4554,0.51338,0.71944,0.25345
ISS_184RF_FMOVIE002_PRIME,6,2013-03-27T13:30:05,60.0,69.98,9.69,9.95,9.82,55.774,56.017,55.895,119.361,119.565,119.463,71.99,76,1.29473,0.2561,0.63698,0.12623
ISS_184RF_FMOVIE002_PRIME,7,2013-03-27T13:23:41,70.0,163.24,9.703,10.296,10.0,55.682,61.36,58.521,119.286,123.872,121.579,71.99,76,1.37242,0.57291,0.71151,0.26537
ISS_184RF_FMOVIE002_PRIME,8,2013-03-28T00:09:33,163.26,173.24,9.82,10.04,9.93,60.843,61.127,60.985,123.448,123.682,123.565,71.99,76,1.1626,0.28355,0.6427,0.15623
ISS_184RF_FMOVIE002_PRIME,9,2013-03-27T23:44:29,173.26,183.24,9.819,10.27,10.044,60.656,60.939,60.797,123.298,123.533,123.415,71.99,76,1.07007,0.10543,0.58957,0.05826
ISS_184RF_FMOVIE002_PRIME,10,2013-03-27T23:18:53,183.26,193.24,9.815,10.036,9.926,60.467,60.733,60.6,123.149,123.367,123.258,71.99,76,1.07207,0.19604,0.58776,0.10698
ISS_184RF_FMOVIE002_PRIME,11,2013-03-27T22:53:49,193.26,203.24,9.81,10.038,9.924,60.279,60.53,60.405,122.999,123.205,123.102,71.99,76,0.96831,0.30124,0.5288,0.16485
ISS_184RF_FMOVIE002_PRIME,12,2013-03-27T22:28:13,203.26,213.24,9.807,10.032,9.92,60.083,60.327,60.205,122.838,123.042,122.94,71.99,76,0.91328,0.11079,0.49657,0.06056
ISS_184RF_FMOVIE002_PRIME,13,2013-03-27T21:56:45,213.26,223.24,9.803,10.267,10.035,59.881,60.125,60.003,122.676,122.88,122.778,71.99,76,1.03969,0.117,0.56302,0.06347
ISS_184RF_FMOVIE002_PRIME,14,2013-03-27T21:37:33,223.26,233.24,9.806,10.273,10.039,59.714,59.998,59.856,122.548,122.78,122.664,71.99,76,1.28452,0.42467,0.69285,0.22827
ISS_184RF_FMOVIE002_PRIME,15,2013-03-27T21:12:29,233.26,243.24,9.797,10.026,9.911,59.477,59.721,59.599,122.352,122.556,122.454,71.99,76,1.21723,0.35534,0.65341,0.19133
ISS_184RF_FMOVIE002_PRIME,16,2013-03-27T20:46:53,243.26,253.24,9.796,10.031,9.913,59.282,59.524,59.403,122.195,122.396,122.295,71.99,76,1.19289,0.14118,0.63742,0.07511
ISS_184RF_FMOVIE002_PRIME,17,2013-03-27T20:21:49,253.26,263.24,9.793,10.028,9.911,59.077,59.335,59.206,122.03,122.245,122.137,71.99,76,1.07346,0.11987,0.57111,0.06363
ISS_184RF_FMOVIE002_PRIME,18,2013-03-27T19:56:13,263.26,273.24,9.788,10.026,9.907,58.874,59.146,59.01,121.866,122.093,121.98,71.99,76,0.97617,0.07931,0.51706,0.04187
ISS_184RF_FMOVIE002_PRIME,19,2013-03-27T19:37:01,273.26,283.24,9.784,10.016,9.9,58.679,58.957,58.818,121.71,121.942,121.826,71.99,76,1.01982,0.15292,0.53779,0.08075
ISS_184RF_FMOVIE002_PRIME,20,2013-03-27T19:11:57,283.26,293.24,9.777,10.017,9.897,58.49,58.76,58.625,121.559,121.783,121.671,71.99,76,1.32037,0.33049,0.69301,0.17294
ISS_184RF_FMOVIE002_PRIME,21,2013-03-27T18:46:21,293.26,303.24,9.773,10.013,9.893,58.301,58.556,58.429,121.407,121.619,121.513,71.99,76,0.98164,0.09847,0.513,0.05137
ISS_184RF_FMOVIE002_PRIME,22,2013-03-27T18:21:17,303.26,313.24,9.767,10.011,9.889,58.111,58.356,58.233,121.254,121.458,121.356,71.99,76,0.94976,0.09241,0.49412,0.04833
ISS_184RF_FMOVIE002_PRIME,23,2013-03-27T17:55:41,313.26,323.24,9.762,10.008,9.885,57.912,58.146,58.029,121.091,121.288,121.19,71.99,76,0.89189,0.09495,0.46182,0.04883
ISS_184RF_FMOVIE002_PRIME,24,2013-03-27T17:30:37,323.26,333.24,9.753,9.999,9.876,57.706,57.946,57.826,120.924,121.127,121.026,71.99,76,1.1521,0.20422,0.59382,0.10532
ISS_184RF_FMOVIE002_PRIME,25,2013-03-27T17:05:01,333.26,343.24,9.745,9.993,9.869,57.506,57.742,57.624,120.763,120.963,120.863,71.99,76,1.34685,0.53979,0.69064,0.27588
ISS_184RF_FMOVIE002_PRIME,26,2013-03-27T16:39:57,343.26,353.24,9.74,9.989,9.865,57.3,57.54,57.42,120.596,120.798,120.697,71.99,76,1.56679,0.46305,0.8003,0.23751
ISS_189RF_FMOVIE001_PRIME,0,2013-05-06T15:41:49,0.0,9.98,11.074,11.524,11.299,54.614,54.798,54.706,115.344,115.589,115.467,71.558,98,2.58043,0.28538,1.10958,0.12304
ISS_189RF_FMOVIE001_PRIME,1,2013-05-06T15:17:17,10.0,19.98,11.143,11.91,11.527,54.385,54.614,54.499,115.152,115.537,115.345,71.558,98,2.11968,0.51768,0.90686,0.22447
ISS_189RF_FMOVIE001_PRIME,2,2013-05-06T14:58:37,20.0,29.98,11.225,12.05,11.638,54.192,54.384,54.288,115.007,115.251,115.129,71.558,98,1.33984,0.24589,0.56882,0.10493
ISS_189RF_FMOVIE001_PRIME,3,2013-05-06T14:27:09,30.0,39.98,11.268,12.053,11.661,53.925,54.191,54.058,114.767,115.195,114.981,71.558,98,1.35025,0.17115,0.56829,0.07225
ISS_189RF_FMOVIE001_PRIME,4,2013-05-06T14:02:05,40.0,49.98,11.382,11.846,11.614,53.696,53.925,53.811,114.574,114.865,114.72,71.558,98,1.82918,0.54578,0.76409,0.22677
ISS_189RF_FMOVIE001_PRIME,5,2013-05-06T13:37:33,50.0,59.98,11.459,12.283,11.871,53.467,53.696,53.581,114.382,114.713,114.548,71.558,98,1.75167,0.52563,0.72816,0.22027
ISS_189RF_FMOVIE001_PRIME,6,2013-05-06T13:12:29,60.0,69.98,11.541,12.022,11.781,53.238,53.467,53.352,114.189,114.478,114.333,71.558,98,1.51944,0.27147,0.62559,0.11119
ISS_189RF_FMOVIE001_PRIME,7,2013-05-06T12:47:25,70.0,79.98,11.615,12.443,12.029,53.009,53.238,53.124,113.996,114.373,114.184,71.558,98,1.67571,0.39257,0.68549,0.15892
ISS_189RF_FMOVIE001_PRIME,8,2013-05-06T12:22:21,80.0,89.98,11.705,12.193,11.949,52.78,53.009,52.895,113.801,114.09,113.945,71.558,98,1.85331,0.12128,0.75186,0.04955
ISS_189RF_FMOVIE001_PRIME,9,2013-05-06T12:10:05,90.0,104.66,9.494,12.683,11.089,52.637,60.735,56.686,113.707,120.447,117.077,71.558,98,1.42915,0.24779,0.59687,0.06925
ISS_189RF_FMOVIE001_PRIME,10,2013-05-07T02:11:41,104.68,114.66,9.535,9.836,9.686,60.49,60.738,60.614,120.173,120.488,120.331,71.558,98,1.27676,0.38658,0.64454,0.19493
ISS_189RF_FMOVIE001_PRIME,11,2013-05-07T01:46:37,114.68,124.66,9.584,9.892,9.738,60.254,60.501,60.378,119.982,120.296,120.139,71.558,98,0.89306,0.1276,0.44829,0.06388
ISS_189RF_FMOVIE001_PRIME,12,2013-05-07T01:21:33,124.68,134.66,9.633,9.946,9.789,60.019,60.264,60.141,119.79,120.103,119.947,71.558,98,1.0901,0.13403,0.54415,0.0674
ISS_189RF_FMOVIE001_PRIME,13,2013-05-07T00:57:01,134.68,144.66,9.685,10.003,9.844,59.783,60.028,59.906,119.599,119.911,119.755,71.558,98,1.17847,0.24875,0.58485,0.1237
ISS_189RF_FMOVIE001_PRIME,14,2013-05-07T00:31:57,144.68,154.66,9.738,10.058,9.898,59.549,59.792,59.67,119.408,119.719,119.563,71.558,98,1.6215,0.55128,0.7996,0.27005
ISS_189RF_FMOVIE001_PRIME,15,2013-05-07T00:06:53,154.68,164.66,9.791,10.117,9.954,59.314,59.556,59.435,119.217,119.527,119.372,71.558,98,1.3645,0.15007,0.66925,0.07386
ISS_189RF_FMOVIE001_PRIME,16,2013-05-06T23:41:49,164.68,174.66,9.845,10.176,10.011,59.08,59.321,59.201,119.026,119.336,119.181,71.558,98,1.35736,0.14949,0.66188,0.07355
ISS_189RF_FMOVIE001_PRIME,17,2013-05-06T23:17:17,174.68,184.66,9.898,10.237,10.067,58.846,59.086,58.966,118.835,119.143,118.989,71.558,98,1.29002,0.19279,0.62512,0.09259
ISS_189RF_FMOVIE001_PRIME,18,2013-05-06T22:52:13,184.68,194.66,9.954,10.3,10.127,58.613,58.851,58.732,118.645,118.951,118.798,71.558,98,1.38357,0.20744,0.66671,0.10084
ISS_189RF_FMOVIE001_PRIME,19,2013-05-06T22:27:09,194.68,204.66,10.011,10.36,10.185,58.38,58.617,58.499,118.453,118.759,118.606,71.558,98,1.32101,0.15011,0.63254,0.07134
ISS_189RF_FMOVIE001_PRIME,20,2013-05-06T22:02:05,204.68,214.66,10.069,10.423,10.246,58.147,58.383,58.265,118.262,118.567,118.415,71.558,98,1.36244,0.16957,0.64834,0.07965
ISS_189RF_FMOVIE001_PRIME,21,2013-05-06T21:37:33,214.68,224.66,10.127,10.487,10.307,57.915,58.15,58.032,118.071,118.376,118.223,71.558,98,3.12194,0.9011,1.4765,0.42529
ISS_189RF_FMOVIE001_PRIME,22,2013-05-06T21:12:29,224.68,234.66,10.184,10.552,10.368,57.682,57.916,57.799,117.88,118.183,118.032,71.558,98,2.22225,0.57164,1.0451,0.27055
ISS_189RF_FMOVIE001_PRIME,23,2013-05-06T20:47:25,234.68,244.66,10.247,10.617,10.432,57.45,57.684,57.567,117.689,117.992,117.84,71.558,98,1.52294,0.12662,0.71154,0.05964
ISS_189RF_FMOVIE001_PRIME,24,2013-05-06T20:22:21,244.68,254.66,10.308,10.681,10.495,57.218,57.451,57.335,117.497,117.8,117.649,71.558,98,1.44803,0.25694,0.67238,0.12016
ISS_189RF_FMOVIE001_PRIME,25,2013-05-06T19:57:49,254.68,264.66,10.37,10.755,10.563,56.987,57.219,57.103,117.308,117.608,117.458,71.558,98,1.37021,0.27846,0.63213,0.12854
ISS_189RF_FMOVIE001_PRIME,26,2013-05-06T19:32:45,264.68,274.66,10.436,10.821,10.629,56.756,56.987,56.871,117.116,117.417,117.266,71.558,98,1.34265,0.26348,0.61529,0.11992
ISS_189RF_FMOVIE001_PRIME,27,2013-05-06T19:07:41,274.68,284.66,10.498,10.891,10.695,56.525,56.756,56.64,116.924,117.224,117.074,71.558,98,1.44129,0.21869,0.65647,0.10007
ISS_189RF_FMOVIE001_PRIME,28,2013-05-06T18:42:37,284.68,294.66,10.563,10.965,10.764,56.294,56.524,56.409,116.734,117.032,116.883,71.558,98,1.3272,0.26428,0.60039,0.11887
ISS_189RF_FMOVIE001_PRIME,29,2013-05-06T18:18:05,294.68,304.66,10.63,11.029,10.829,56.063,56.294,56.178,116.54,116.839,116.69,71.558,98,1.35594,0.20949,0.60959,0.09489
ISS_189RF_FMOVIE001_PRIME,30,2013-05-06T17:53:01,304.68,314.66,10.694,11.108,10.901,55.833,56.063,55.948,116.35,116.646,116.498,71.558,98,1.20622,0.14068,0.53863,0.06306
ISS_189RF_FMOVIE001_PRIME,31,2013-05-06T17:34:21,314.68,324.66,10.758,11.179,10.969,55.652,55.833,55.742,116.207,116.456,116.331,71.558,98,1.39955,0.25359,0.62069,0.11192
ISS_189RF_FMOVIE001_PRIME,32,2013-05-06T17:09:17,324.68,334.66,10.821,11.243,11.032,55.422,55.652,55.537,116.016,116.311,116.164,71.558,98,1.57455,0.2322,0.69358,0.10158
ISS_189RF_FMOVIE001_PRIME,33,2013-05-06T16:44:13,334.68,344.66,10.889,11.319,11.104,55.191,55.422,55.307,115.824,116.118,115.971,71.558,98,1.69997,0.14837,0.74386,0.06481
ISS_189RF_FMOVIE001_PRIME,34,2013-05-06T16:19:41,344.68,354.66,10.964,11.397,11.18,54.961,55.191,55.076,115.632,115.926,115.779,71.558,98,2.50731,1.68491,1.08878,0.72983
ISS_191RF_FMOVIE002_PRIME,0,2013-05-27T17:30:37,0.0,9.98,8.127,8.204,8.166,90.038,90.322,90.18,141.325,141.719,141.522,71.338,95,1.49306,0.18465,1.16865,0.14508
ISS_191RF_FMOVIE002_PRIME,1,2013-05-27T16:58:37,10.0,19.98,8.145,8.229,8.187,89.673,90.047,89.86,141.132,141.573,141.352,71.338,95,1.44234,0.15974,1.12653,0.1248
ISS_191RF_FMOVIE002_PRIME,2,2013-05-27T16:34:37,20.0,29.98,8.166,8.25,8.208,89.401,89.682,89.541,140.985,141.378,141.182,71.338,95,1.70708,0.98565,1.3308,0.7695
ISS_191RF_FMOVIE002_PRIME,3,2013-05-27T16:10:37,30.0,39.98,8.19,8.272,8.231,89.129,89.499,89.314,140.838,141.319,141.079,71.338,95,0.86695,0.10875,0.67426,0.08491
ISS_191RF_FMOVIE002_PRIME,4,2013-05-27T15:46:37,40.0,49.98,8.209,8.293,8.251,88.857,89.135,88.996,140.69,141.082,140.886,71.338,95,1.15871,0.21901,0.89918,0.17001
ISS_191RF_FMOVIE002_PRIME,5,2013-05-27T15:22:37,50.0,59.98,8.229,8.315,8.272,88.586,88.863,88.724,140.541,140.933,140.737,71.338,95,0.86358,0.15969,0.66873,0.12382
ISS_191RF_FMOVIE002_PRIME,6,2013-05-27T14:58:05,60.0,69.98,8.248,8.337,8.293,88.315,88.591,88.453,140.392,140.783,140.587,71.338,95,0.84176,0.16222,0.65029,0.1249
ISS_191RF_FMOVIE002_PRIME,7,2013-05-27T14:34:05,70.0,79.98,8.268,8.359,8.314,88.045,88.32,88.182,140.241,140.631,140.436,71.338,95,1.2138,0.26007,0.93566,0.20017
ISS_191RF_FMOVIE002_PRIME,8,2013-05-27T14:10:05,80.0,89.98,8.289,8.381,8.335,87.775,88.049,87.912,140.089,140.479,140.284,71.338,95,1.20718,0.41055,0.92879,0.31692
ISS_191RF_FMOVIE002_PRIME,9,2013-05-27T13:46:05,90.0,99.98,8.309,8.404,8.357,87.506,87.778,87.642,139.937,140.327,140.132,71.338,95,0.84225,0.14512,0.64636,0.11114
ISS_191RF_FMOVIE002_PRIME,10,2013-05-27T13:22:05,100.0,109.98,8.33,8.427,8.379,87.237,87.508,87.373,139.784,140.173,139.978,71.338,95,0.83756,0.14473,0.64136,0.11111
ISS_191RF_FMOVIE002_PRIME,11,2013-05-27T12:58:05,110.0,119.98,8.351,8.45,8.401,86.968,87.238,87.103,139.63,140.018,139.824,71.338,95,0.79977,0.17601,0.61102,0.13484
ISS_191RF_FMOVIE002_PRIME,12,2013-05-27T12:34:05,120.0,129.98,8.373,8.479,8.426,86.698,86.968,86.833,139.475,139.863,139.669,71.338,95,0.72152,0.11208,0.54987,0.0853
ISS_191RF_FMOVIE002_PRIME,13,2013-05-27T12:02:05,130.0,139.98,8.394,8.505,8.45,86.343,86.698,86.521,139.266,139.707,139.487,71.338,95,0.78812,0.08142,0.59917,0.06207
ISS_191RF_FMOVIE002_PRIME,14,2013-05-27T11:38:05,140.0,149.98,8.422,8.529,8.476,86.076,86.344,86.21,139.11,139.498,139.304,71.338,95,0.9144,0.17414,0.69341,0.13174
ISS_191RF_FMOVIE002_PRIME,15,2013-05-27T11:14:05,150.0,159.98,8.445,8.554,8.499,85.809,86.077,85.943,138.953,139.338,139.145,71.338,95,1.16087,0.39013,0.87831,0.29536
ISS_191RF_FMOVIE002_PRIME,16,2013-05-27T10:49:33,160.0,169.98,8.468,8.578,8.523,85.543,85.81,85.676,138.794,139.18,138.987,71.338,95,1.22336,0.36787,0.9232,0.27752
ISS_191RF_FMOVIE002_PRIME,17,2013-05-27T10:25:33,170.0,179.98,8.49,8.603,8.547,85.276,85.543,85.41,138.636,139.02,138.828,71.338,95,1.03543,0.1297,0.77943,0.09731
ISS_191RF_FMOVIE002_PRIME,18,2013-05-27T10:01:33,180.0,189.98,8.513,8.628,8.571,85.01,85.276,85.143,138.476,138.86,138.668,71.338,95,1.07578,0.36582,0.80803,0.27571
ISS_191RF_FMOVIE002_PRIME,19,2013-05-27T09:37:33,190.0,199.98,8.537,8.654,8.595,84.743,85.01,84.876,138.316,138.699,138.508,71.338,95,0.94989,0.08825,0.71145,0.06568
ISS_191RF_FMOVIE002_PRIME,20,2013-05-27T09:13:33,200.0,209.98,8.56,8.68,8.62,84.476,84.743,84.61,138.155,138.538,138.347,71.338,95,1.1974,0.08497,0.89457,0.06313
ISS_191RF_FMOVIE002_PRIME,21,2013-05-27T09:05:33,210.0,235.02,7.902,8.715,8.309,84.38,94.035,89.207,138.101,143.557,140.829,71.338,95,1.41406,0.73488,1.08255,0.53267
ISS_191RF_FMOVIE002_PRIME,22,2013-05-27T22:35:09,235.04,245.02,7.912,7.961,7.937,93.544,93.847,93.695,143.073,143.47,143.272,71.338,95,0.98177,0.10352,0.78688,0.08236
ISS_191RF_FMOVIE002_PRIME,23,2013-05-27T22:11:09,245.04,255.02,7.928,7.979,7.953,93.264,93.565,93.414,142.942,143.338,143.14,71.338,95,1.06876,0.15112,0.85521,0.12131
ISS_191RF_FMOVIE002_PRIME,24,2013-05-27T21:47:09,255.04,265.02,7.944,7.997,7.97,92.984,93.284,93.134,142.809,143.206,143.007,71.338,95,0.89466,0.10278,0.71457,0.08194
ISS_191RF_FMOVIE002_PRIME,25,2013-05-27T21:23:09,265.04,275.02,7.96,8.015,7.988,92.705,93.004,92.854,142.675,143.072,142.874,71.338,95,1.01271,0.27968,0.80745,0.22333
ISS_191RF_FMOVIE002_PRIME,26,2013-05-27T20:59:09,275.04,285.02,7.977,8.033,8.005,92.427,92.724,92.575,142.541,142.937,142.739,71.338,95,0.88955,0.13316,0.70797,0.10631
ISS_191RF_FMOVIE002_PRIME,27,2013-05-27T20:35:09,285.04,295.02,7.993,8.052,8.022,92.149,92.445,92.297,142.405,142.8,142.602,71.338,95,0.81029,0.08862,0.64365,0.07037
ISS_191RF_FMOVIE002_PRIME,28,2013-05-27T20:11:09,295.04,305.02,8.01,8.071,8.04,91.872,92.166,92.019,142.267,142.663,142.465,71.338,95,0.90995,0.17136,0.72146,0.13601
ISS_191RF_FMOVIE002_PRIME,29,2013-05-27T19:47:09,305.04,315.02,8.027,8.094,8.06,91.595,91.888,91.742,142.129,142.525,142.327,71.338,95,0.83997,0.06667,0.66469,0.05261
ISS_191RF_FMOVIE002_PRIME,30,2013-05-27T19:14:37,315.04,325.02,8.044,8.116,8.08,91.227,91.61,91.419,141.943,142.385,142.164,71.338,95,1.04035,0.14329,0.82156,0.11266
ISS_191RF_FMOVIE002_PRIME,31,2013-05-27T18:50:37,325.04,335.02,8.064,8.135,8.1,90.952,91.241,91.096,141.801,142.196,141.998,71.338,95,1.02845,0.15812,0.8106,0.12467
ISS_191RF_FMOVIE002_PRIME,32,2013-05-27T18:26:37,335.04,345.02,8.085,8.155,8.12,90.677,90.964,90.821,141.659,142.054,141.857,71.338,95,1.34645,0.26852,1.05908,0.21105
ISS_191RF_FMOVIE002_PRIME,33,2013-05-27T18:02:37,345.04,355.02,8.103,8.175,8.139,90.403,90.689,90.546,141.517,141.911,141.714,71.338,95,2.51751,0.52244,1.97622,0.40977
ISS_193RF_FMOVIE001_PRIME_1,0,2013-06-20T06:30:53,118.08,128.06,8.217,8.287,8.252,74.246,74.556,74.401,135.309,135.624,135.466,71.098,54,0.66002,0.13889,0.47043,0.09905
ISS_193RF_FMOVIE001_PRIME_1,1,2013-06-20T06:05:17,128.08,138.06,8.229,8.3,8.265,73.999,74.291,74.145,135.129,135.42,135.274,71.098,54,0.69783,0.10622,0.49569,0.07545
ISS_193RF_FMOVIE001_PRIME_1,2,2013-06-20T05:39:41,138.08,148.06,8.241,8.313,8.277,73.752,74.028,73.89,134.936,135.218,135.077,71.098,54,0.70277,0.10251,0.49748,0.07237
ISS_193RF_FMOVIE001_PRIME_1,3,2013-06-20T05:14:37,148.08,158.06,8.253,8.328,8.291,73.505,73.767,73.636,134.733,135.017,134.875,71.098,54,1.03288,0.31746,0.7286,0.22345
ISS_193RF_FMOVIE001_PRIME_1,4,2013-06-20T04:49:01,158.08,168.06,8.265,8.343,8.304,73.254,73.506,73.38,134.532,134.814,134.673,71.098,54,1.00044,0.28517,0.70333,0.20029
ISS_193RF_FMOVIE001_PRIME_1,5,2013-06-20T04:23:25,168.08,178.06,8.277,8.356,8.317,72.994,73.258,73.126,134.332,134.613,134.472,71.098,54,1.18427,0.43097,0.82975,0.30167
ISS_193RF_FMOVIE001_PRIME_1,6,2013-06-20T03:57:49,178.08,188.06,8.289,8.371,8.33,72.735,73.011,72.873,134.13,134.41,134.27,71.098,54,1.1271,0.46863,0.78705,0.32796
ISS_193RF_FMOVIE001_PRIME_1,7,2013-06-20T03:32:45,188.08,198.06,8.301,8.385,8.343,72.476,72.765,72.621,133.929,134.223,134.076,71.098,54,0.85445,0.13899,0.59441,0.09625
ISS_193RF_FMOVIE001_PRIME_1,8,2013-06-20T03:13:33,198.08,208.06,8.313,8.398,8.355,72.221,72.52,72.37,133.733,134.042,133.887,71.098,54,1.16448,0.12394,0.80725,0.08541
ISS_193RF_FMOVIE001_PRIME_1,9,2013-06-20T02:47:57,208.08,218.06,8.322,8.411,8.367,71.976,72.271,72.124,133.552,133.856,133.704,71.098,54,1.13893,0.15852,0.7869,0.11006
ISS_193RF_FMOVIE001_PRIME_1,10,2013-06-20T02:22:21,218.08,228.06,8.335,8.426,8.381,71.731,72.012,71.871,133.37,133.653,133.512,71.098,54,1.02796,0.27034,0.70768,0.18637
ISS_193RF_FMOVIE001_PRIME_1,11,2013-06-20T01:57:17,228.08,238.06,8.348,8.441,8.394,71.486,71.753,71.62,133.175,133.45,133.313,71.098,54,0.83045,0.1912,0.56965,0.13155
ISS_193RF_FMOVIE001_PRIME_1,12,2013-06-20T01:31:41,238.08,248.06,8.361,8.456,8.408,71.242,71.495,71.368,132.973,133.248,133.111,71.098,54,0.8589,0.15771,0.58687,0.10735
ISS_193RF_FMOVIE001_PRIME_1,13,2013-06-20T01:06:05,248.08,258.06,8.373,8.471,8.422,70.996,71.241,71.118,132.772,133.047,132.909,71.098,54,1.1042,0.12064,0.75174,0.0816
ISS_193RF_FMOVIE001_PRIME_1,14,2013-06-20T00:40:29,258.08,268.06,8.386,8.487,8.437,70.739,70.996,70.868,132.57,132.844,132.707,71.098,54,1.27174,0.13724,0.86271,0.09355
ISS_193RF_FMOVIE001_PRIME_1,15,2013-06-20T00:15:25,268.08,278.06,8.399,8.503,8.451,70.483,70.752,70.618,132.369,132.642,132.505,71.098,54,1.08477,0.33635,0.7333,0.22808
ISS_193RF_FMOVIE001_PRIME_1,16,2013-06-19T23:49:49,278.08,288.06,8.412,8.519,8.466,70.227,70.509,70.368,132.167,132.457,132.312,71.098,54,0.75475,0.10559,0.50818,0.07127
ISS_193RF_FMOVIE001_PRIME_1,17,2013-06-19T23:30:37,288.08,298.06,8.426,8.531,8.478,69.976,70.265,70.12,131.972,132.274,132.123,71.098,54,0.85339,0.12627,0.57241,0.08475
ISS_193RF_FMOVIE001_PRIME_1,18,2013-06-19T23:05:01,298.08,308.06,8.436,8.547,8.492,69.732,70.017,69.875,131.789,132.084,131.937,71.098,54,0.83722,0.10406,0.5595,0.06998
ISS_193RF_FMOVIE001_PRIME_2,0,2013-06-20T14:28:45,118.4,128.38,8.028,8.098,8.063,88.418,88.744,88.581,138.896,139.242,139.069,71.091,54,0.73766,0.15288,0.55725,0.11519
ISS_193RF_FMOVIE001_PRIME_2,1,2013-06-20T14:03:09,128.4,138.38,8.032,8.071,8.051,88.143,88.531,88.337,138.786,139.127,138.956,71.091,54,0.7732,0.11483,0.58333,0.08671
ISS_193RF_FMOVIE001_PRIME_2,2,2013-06-20T13:44:29,138.4,148.38,8.036,8.073,8.054,87.934,88.252,88.093,138.676,138.981,138.828,71.091,54,0.80502,0.11463,0.60594,0.0862
ISS_193RF_FMOVIE001_PRIME_2,3,2013-06-20T13:18:53,148.4,158.38,8.039,8.076,8.058,87.658,88.042,87.85,138.53,138.869,138.699,71.091,54,1.15785,0.42516,0.86954,0.31916
ISS_193RF_FMOVIE001_PRIME_2,4,2013-06-20T12:53:17,158.4,168.38,8.043,8.079,8.061,87.379,87.767,87.573,138.376,138.725,138.551,71.091,54,1.0963,0.25537,0.82149,0.19092
ISS_193RF_FMOVIE001_PRIME_2,5,2013-06-20T12:27:41,168.4,178.38,8.046,8.081,8.064,87.104,87.493,87.298,138.229,138.583,138.406,71.091,54,1.38089,0.72992,1.03238,0.54443
ISS_193RF_FMOVIE001_PRIME_2,6,2013-06-20T12:02:37,178.4,188.38,8.051,8.084,8.068,86.829,87.214,87.022,138.08,138.43,138.255,71.091,54,1.15521,0.31499,0.86201,0.23551
ISS_193RF_FMOVIE001_PRIME_2,7,2013-06-20T11:37:01,188.4,198.38,8.056,8.087,8.072,86.555,86.936,86.745,137.93,138.276,138.103,71.091,54,0.97038,0.15884,0.72231,0.11808
ISS_193RF_FMOVIE001_PRIME_2,8,2013-06-20T11:11:25,198.4,208.38,8.061,8.091,8.076,86.278,86.66,86.469,137.774,138.124,137.949,71.091,54,1.29407,0.12541,0.96104,0.0928
ISS_193RF_FMOVIE001_PRIME_2,9,2013-06-20T10:45:49,208.4,218.38,8.067,8.095,8.081,86.002,86.384,86.193,137.618,137.971,137.794,71.091,54,1.18754,0.17104,0.87997,0.12714
ISS_193RF_FMOVIE001_PRIME_2,10,2013-06-20T10:27:09,218.4,228.38,8.072,8.097,8.084,85.8,86.109,85.954,137.509,137.818,137.663,71.091,54,1.124,0.27176,0.83088,0.20102
ISS_193RF_FMOVIE001_PRIME_2,11,2013-06-20T10:01:33,228.4,238.38,8.076,8.101,8.088,85.526,85.902,85.714,137.354,137.702,137.528,71.091,54,0.8605,0.13167,0.63459,0.09747
ISS_193RF_FMOVIE001_PRIME_2,12,2013-06-20T09:35:57,238.4,248.38,8.081,8.105,8.093,85.251,85.632,85.442,137.196,137.555,137.375,71.091,54,0.97373,0.18713,0.71626,0.13725
ISS_193RF_FMOVIE001_PRIME_2,13,2013-06-20T09:10:21,248.4,258.38,8.088,8.11,8.099,84.977,85.354,85.165,137.037,137.391,137.214,71.091,54,1.20104,0.14309,0.88133,0.10464
ISS_193RF_FMOVIE001_PRIME_2,14,2013-06-20T08:45:17,258.4,268.38,8.094,8.114,8.104,84.705,85.076,84.891,136.882,137.227,137.054,71.091,54,1.39196,0.12689,1.0189,0.09315
ISS_193RF_FMOVIE001_PRIME_2,15,2013-06-20T08:19:41,268.4,278.38,8.1,8.119,8.11,84.429,84.803,84.616,136.716,137.069,136.893,71.091,54,1.15989,0.41025,0.84701,0.29994
ISS_193RF_FMOVIE001_PRIME_2,16,2013-06-20T07:54:05,278.4,288.38,8.107,8.123,8.115,84.161,84.531,84.346,136.564,136.914,136.739,71.091,54,0.83636,0.12411,0.6092,0.09052
ISS_193RF_FMOVIE001_PRIME_2,17,2013-06-20T07:28:29,288.4,298.38,8.114,8.128,8.121,83.889,84.26,84.075,136.403,136.758,136.581,71.091,54,0.93155,0.12653,0.67682,0.09205
ISS_193RF_FMOVIE001_PRIME_2,18,2013-06-20T07:09:49,298.4,308.38,8.121,8.132,8.126,83.685,83.987,83.836,136.282,136.595,136.439,71.091,54,0.92671,0.10454,0.67157,0.07606
ISS_194RF_FMOVIE001_PRIME_1,0,2013-07-02T10:12:13,118.04,128.02,8.711,8.81,8.76,86.567,86.827,86.697,140.523,140.814,140.669,70.969,54,0.70377,0.10437,0.54435,0.08069
